text,start,duration,line_no,midpoint,sentiment-vader,sentiment-textblob,sentiment-ollama,sentiment-vader_norm,sentiment-textblob_norm,sentiment-ollama_norm
hamster coat I bought in Atlantic,1199.84,4.959,369,1202.3194999999998,0.0,0.0,0.3,0.19258482866101695,0.13600023245616466,0.9681651623174905
City one of my chances of getting some,1202.559,3.321,370,1204.2195,0.2023,0.0,0.2,0.21308053925490908,0.08632291732231644,1.0455661617278047
work on the,1204.799,5.721,371,1207.6595,0.0,0.0,-0.1,0.22176651537023082,0.22815815249803015,0.9923451089571617
Ducks you got a union card yeah from New,1205.88,6.84,372,1209.3000000000002,0.296,0.13636363636363635,0.1,0.10908556176544812,0.003158752725095266,0.9600980217605981
Orleans well you might get a visitor's,1210.52,4.8,373,1212.92,0.2732,0.0,0.45,0.16365589646700596,-0.0011512911327316439,0.9573383224204478
permit but I doubt it couldn't you fix,1212.72,6.439,374,1215.9395,-0.5023,0.0,0.1,0.03859113127689251,-0.20588948778405824,0.9877738276105176
it might be worth something to me why,1215.32,4.92,375,1217.78,0.2263,0.3,0.2,0.022007097934407256,-0.023018664525016625,1.0028744039372568
you're hiding,1219.159,3.241,376,1220.7795,-0.296,0.0,-0.2,-0.05693182510381129,-0.04183378029934833,1.002939676160188
out a little money usually fixes,1220.24,4.799,377,1222.6395,0.0,-0.21875,0.2,-0.12263060297555045,-0.14476171808050484,0.989800544498355
anything clency not around here what's,1222.4,4.84,378,1224.8200000000002,0.0,0.0,-0.1,-0.15981303091755744,-0.1601217279247807,0.9656768687913126
so different about here well this,1225.039,4.041,379,1227.0595,0.2732,0.0,0.1,-0.12831554114162802,-0.1799349295346549,0.9352380790307818
Waterfront is tight as a two bit color,1227.24,3.96,380,1229.22,0.0,-0.17857142857142858,-0.75,-0.12046805034191654,-0.21919608343086613,0.9045965600036099
they don't like strangers too much I'm,1229.08,5.36,381,1231.76,-0.2755,0.2,-0.25,-0.21993636380481488,-0.19918095112942014,0.8813323646678822
just asking about a job,1231.2,6.52,382,1234.46,0.0,0.0,0.2,-0.23196139854906114,-0.12157019690805976,0.9276501201288534
maybe you can't give me any help let's,1234.44,5.4,383,1237.14,0.4019,0.0,-0.2,-0.010358670274464457,-0.1253695514246503,1.0279490627869379
just say I won't give any help I don't,1237.72,4.56,384,1240.0,-0.3089,0.0,-0.5,0.029218679747440898,-0.4991183759590122,0.9258334637733339
get it why all the,1239.84,5.319,385,1242.4995,0.0,0.0,-0.1,-0.08202814255742452,-0.7523287031384301,0.8040008377993341
mystery let's talk some more about women,1242.28,4.68,386,1244.62,0.0,0.5,0.2,-0.17644885766393772,-0.6939538450059644,0.8009406394404286
I know a little chick from Detroit look,1245.159,3.961,387,1247.1395,0.0,-0.1875,0.15,-0.20208816497434107,-0.745101924994775,0.8078325146736139
I need a,1246.96,4.12,388,1249.02,0.0,0.0,-0.1,-0.18150368093253683,-0.7852927598014681,0.7805241155139113
job you know there's something funny,1249.12,3.4,389,1250.82,0.4404,0.25,0.2,-0.1596851414245991,-0.7401439954316772,0.7121528773796223
about a guy that breaks his neck getting,1251.08,3.44,390,1252.8,0.0,0.0,-0.8,-0.1560022765711896,-0.73165197822874,0.589876738020994
a job breaking his,1252.52,5.36,391,1255.2,0.0,0.0,-0.6,-0.16998178556367402,-0.748591373261244,0.4752970628273887
back maybe I like hard work I thought,1254.52,6.12,392,1257.58,0.2732,-0.14583333333333334,0.45,-0.1809821293641785,-1.27294580181577,0.48410793763328375
you said you were right Irish all right,1257.88,4.76,393,1260.2600000000002,0.0,0.19047619047619047,0.5,-0.17328956173791826,-1.048958952145862,0.5190306335688096
Clancy I got in a little trouble in New,1260.64,3.399,394,1262.3395,-0.3415,-0.08371212121212122,-0.2,-0.17303433175485897,-0.8133780918320604,0.5387376787078703
Orleans nothing serious when I want to,1262.64,3.039,395,1264.1595000000002,0.1336,-0.3333333333333333,0.5,-0.19544803423494284,-0.9826139268097611,0.5505988166713917
lay low for a couple of,1264.039,3.921,396,1265.9995,-0.2732,0.0,0.1,-0.24735218778209975,-1.0192647118421776,0.5574068094185091
months they'll check in anything you say,1265.679,5.0,397,1268.179,0.0,0.0,0.2,-0.3145692838818593,-1.1487905116936834,0.5586325480582176
around here who'll check who are you,1267.96,4.959,398,1270.4395,0.0,0.0,-0.1,-0.35514756966271904,-1.1994109429135793,0.5519517390041646
talking,1270.679,2.24,399,1271.799,0.0,0.0,0.2,-0.3726958638766995,-1.1802384490156625,0.5440607459683842
about that I at this girl from,1273.0,4.799,400,1275.3995,0.0,0.0,-0.1,-0.4102411550033657,-1.1205165637818406,0.5121474600772052
Alabama she was a muscle dancer in a,1275.6,4.64,401,1277.9199999999998,0.0,0.0,0.2,-0.4307415871874532,-1.2201703875824914,0.4837249260882087
charity Bazaar buy another beer I'll,1277.799,4.841,402,1280.2195,0.4215,0.0,0.1,-0.4468520372461008,-1.4708687072413786,0.4562020654557718
tell you all about her buy two beers,1280.24,3.64,403,1282.06,0.0,0.0,0.2,-0.4588138023391202,-1.6377571448020245,0.43458824200967033
I'll give you your,1282.64,5.12,404,1285.2,0.0,0.0,0.1,-0.4792119547904812,-1.6411715303504015,0.4019534535248404
address do gang number 12 report to,1283.88,10.52,405,1289.14,0.0772,0.0,0.0,-0.5058574849829527,-1.6363988742204632,0.37430940502958654
nerum birth 145 at 8:45,1287.76,6.64,406,1291.08,0.0,0.0,0.2,-0.5167225071053546,-1.661488914027566,0.36683768382705534
a.m. hey Max where do I see about a work,1295.96,7.24,407,1299.58,0.0,0.0,-0.1,-0.5035161858434603,-1.6373958751097981,0.38518185721695075
permit over at the end window thanks,1299.48,9.72,408,1304.34,0.4404,0.2,0.45,-0.45604708950205,-1.532551938252205,0.4241552909075919
ship gang number 14 report to pis birth,1303.2,8.88,409,1307.64,0.0772,0.0,0.2,-0.48917042040355824,-1.8171793737220918,0.4366671946131567
147 at 10:30,1309.2,5.56,410,1311.98,0.0,0.0,0.0,-0.6006508927205274,-1.9658288307750262,0.397503738305143
a.m. yeah I got a cart in New Orleans I,1312.08,5.079,411,1314.6195,0.296,0.13636363636363635,0.35,-0.5327751305774313,-1.8460660249175127,0.3396579911224059
want to get a visit's permit funny guy,1314.76,4.159,412,1316.8395,0.4939,0.25,0.2,-0.42336046145833345,-1.696591597051555,0.31602813613590597
what's funny about it I need a job try,1317.159,2.961,413,1318.6395,0.4404,0.25,0.2,-0.3456675232577991,-1.5948661766654593,0.3463633279332838
the government buddy we don't have,1318.919,2.88,414,1320.3590000000002,0.0,0.0,-0.2,-0.30484662355000697,-1.5658261924510506,0.41330574074249293
anything here now listen Buster maybe,1320.12,3.439,415,1321.8394999999998,0.0,0.0,0.1,-0.2840618106496565,-1.5388097750391643,0.42178307057056236
you don't hear so good I said there,1321.799,4.0,416,1323.799,0.5777,0.7,-0.5,-0.2482723647245066,-1.0386594797763193,0.33383651758992733
wasn't anything we haven't issued a new,1323.559,3.801,417,1325.4595,0.0,0.13636363636363635,0.5,-0.1915753299435657,-0.9386825147318096,0.29703766921206814
permit for three months well it's about,1325.799,2.961,418,1327.2794999999999,0.2732,0.0,0.35,-0.11153701032069936,-1.1074023454336503,0.3114042710147924
time you started those are in good order,1327.36,5.04,419,1329.8799999999999,0.4404,0.7,0.5,-0.0036063810479104765,-0.6897835443636211,0.3628708771211898
I'm in good standing hey you heard him,1328.76,6.48,420,1332.0,0.4404,0.7,0.5,0.049515587622373826,-0.4551788934506384,0.3789526761289903
don't start any trouble get,1332.4,5.96,421,1335.38,0.3089,-0.2,0.3,0.07881836338990081,-0.8229994737747068,0.35463144990060846
going I said get,1335.24,7.52,422,1339.0,0.0,0.0,0.1,0.07981321671987218,-0.9258099060433633,0.30548108321347117
going man number 50 report to Doc gang,1338.36,11.199,423,1343.9595,0.0772,0.0,0.1,0.10253761441652347,-0.9128112329388534,0.26749697451263965
number 12 n birth 145 at 8:45 5 a.m. hey,1342.76,10.919,424,1348.2195,0.0772,0.0,0.03,0.14204860454723442,-0.9199011919994327,0.24746201069146076
you you from New Orleans yeah ship gang,1349.559,5.081,425,1352.0995,0.296,0.13636363636363635,0.1,0.18346147232951188,-0.9130784801321347,0.21495764553650598
number,1353.679,3.721,426,1355.5395,0.0772,0.0,0.0,0.21699817529943627,-0.8768604618721939,0.16512038207371685
22 report to cash,1354.64,7.56,427,1358.42,0.0,0.0,0.1,0.23800059057216627,-0.8126269391731696,0.12468184728810726
here forgot your book thanks for,1357.4,4.8,428,1359.8000000000002,0.4404,0.2,0.45,0.2446107235343648,-0.778852399144833,0.11143511258404917
nothing you must be half Irish and half,1366.08,4.68,429,1368.4199999999998,0.0,-0.1111111111111111,0.2,0.3247229332686278,-0.8113021596621716,0.18554315747938516
Congressman to get that permit so easy a,1368.72,4.48,430,1370.96,0.5777,0.43333333333333335,0.2,0.4164440363740238,-0.5572768411517486,0.26389662695816823
dollar a day paves the way what happens,1370.76,5.12,431,1373.32,0.0,0.0,0.1,0.5347239206336525,-0.5462352560989133,0.3392141186917908
now Willie allesandro breaks a leg yeah,1373.2,4.44,432,1375.42,0.296,0.0,0.1,0.6056848636140931,-0.6792705886280465,0.34062758748937444
what's that mean you're just about to,1375.88,4.56,433,1378.16,0.0,-0.3125,-0.1,0.587524715733325,-0.982997869286484,0.2789123359017139
find out,1377.64,2.8,434,1379.0400000000002,0.0,0.0,0.2,0.5508955376772621,-1.0970549296864527,0.25707758143412274
no need for you guys to hang around,1385.6,4.84,435,1388.02,-0.296,0.0,-0.2,0.4919395703543852,-1.1210595651213378,0.20494210778095218
you're not working today or any other,1387.039,3.401,436,1388.7395,0.0,-0.125,-0.25,0.4972096938953114,-1.1565155933890416,0.20873559448452633
day what's the matter with them they're,1391.12,4.799,437,1393.5194999999999,0.0258,0.0,-0.1,0.473049691795584,-1.4805099037085845,0.233418535459205
troublemakers they want a full day's pay,1393.72,4.4,438,1395.92,-0.5106,0.35,-0.2,0.40459136824604347,-1.2173120106529012,0.2397328722937289
without any Kickback all right marble,1395.919,4.76,439,1398.2990000000002,0.0,0.2857142857142857,0.35,0.3616387213389892,-0.9779914474787514,0.26044234448687487
heads now shut up and listen to me we,1398.12,4.6,440,1400.4199999999998,0.0,0.0,0.2,0.40895327599666487,-0.9359432117870259,0.31044310734441927
need 40 strong backs on this job and I,1400.679,5.801,441,1403.5795,0.4767,0.4333333333333333,0.2,0.6536257746986163,-0.20749327433572648,0.4481561778849008
mean strong two days work unload today,1402.72,6.48,442,1405.96,0.5106,0.060416666666666646,0.2,0.7873336281402818,-0.15538831541261527,0.5475342847725074
and load tomorrow oh over time tomorrow,1406.48,4.28,443,1408.6200000000001,0.0,0.0,0.1,0.7471156902028158,-0.1804905704447966,0.5835153318046331
and after 8 hours,1409.2,4.0,444,1411.2,0.0,0.0,0.0,0.7171549895044725,-0.1392278882200457,0.5047371788387331
today we don't need any brains on this,1410.76,4.88,445,1413.2,0.0,0.0,-0.5,0.7206003900039486,-0.18709621887736033,0.4125766627700978
job so Dum of you that can't stand hard,1413.2,5.16,446,1415.78,0.0762,-0.2916666666666667,-0.8,0.7255289176028317,-0.32772170016464697,0.3380678232776051
work shut up makes you feel right at,1415.64,4.8,447,1418.0400000000002,0.0,0.2857142857142857,0.15,0.7065221237413992,-0.17604612035507367,0.3254493559823795
home doesn't he now I want guys what,1418.36,5.24,448,1420.9799999999998,0.0772,0.0,-0.1,0.6543174344329538,-0.30728991050958626,0.2464382566835327
will cooperate I speaking of,1420.44,5.04,449,1422.96,0.0,0.0,0.5,0.611328326579778,-0.32792352893993937,0.37361849398827895
cooperation you all know Willie,1423.6,3.8,450,1425.5,0.0,0.0,0.5,0.5599465895484831,-0.30383278888042253,0.39336373923450896
allesandro who got his leg busted this,1425.48,4.36,451,1427.66,0.0,0.0,-0.6,0.5330822336464696,-0.27765698987443155,0.3152269015791628
morning the fourth leg for Willie this,1427.4,6.04,452,1430.42,0.0,0.0,0.1,0.5423515047824417,-0.24024666799587685,0.287529950426505
week now Will's a good guy he's got a,1429.84,5.079,453,1432.3795,0.4404,0.7,0.65,0.5822304555819191,-0.213446000716432,0.3704515959676743
wife and four,1433.44,4.04,454,1435.46,0.0,0.0,0.0,0.6030584603192453,-0.17741925121103438,0.3453614354641942
kids but now with a busted leg Willie,1434.919,4.841,455,1437.3395,0.0,0.0,-0.6,0.5476301578405883,-0.16287148921365152,0.09485982174872878
can't work,1437.48,4.319,456,1439.6395,0.0,0.0,-0.5,0.5001872865598558,-0.15680907955755052,-0.09294692284094448
so when you come up here to get your,1439.76,4.32,457,1441.92,0.0,0.0,0.1,0.49002272231689203,-0.16749594555570924,-0.13061317898849129
tags I'm asking all of you who want to,1441.799,4.841,458,1444.2195,0.0772,0.0,0.5,0.5038451593808937,-0.19933814292830054,-0.11905127657655665
work to kick in a little something into,1444.08,4.24,459,1446.1999999999998,0.0,-0.1875,0.1,0.5261804158547932,-0.24258279451027076,-0.13278243136493445
the part we getting up for Willie,1446.64,4.639,460,1448.9595000000002,0.0,0.0,0.1,0.5676442317957763,-0.2897919974277267,-0.18527612511199829
Alexandro don't let me in,1448.32,5.599,461,1451.1195,0.0,0.0,-0.25,0.6057712948378048,-0.2790608847397883,-0.2287966396699989
trouble Joe Hill will be glad to help,1451.279,4.921,462,1453.7395,0.4588,0.15,0.45,0.6551842030269791,-0.20641593477954234,-0.25999958583490473
them you that don't have the,1453.919,5.64,463,1456.739,0.0,0.0,-0.1,0.7111305642197155,-0.259331468797936,-0.26922780487411974
money what's he mean help he lends you,1456.2,5.68,464,1459.04,0.4019,-0.3125,0.2,0.7499981768071735,-0.4581023385338296,-0.2639547627361675
four bucks for Willie this morning you,1459.559,3.72,465,1461.4189999999999,0.0,0.0,0.1,0.7805353604875415,-0.44661661310654727,-0.2561171594632534
give him back five when you get paid,1461.88,4.679,466,1464.2195000000002,0.0,0.0,0.1,0.7809577042804623,-0.4355861288908508,-0.27097044583612745
this afternoon what a 10-cent ret well,1463.279,4.841,467,1465.6995,0.2732,0.0,0.2,0.755429363691933,-0.5464825812623821,-0.3012608239041309
it's only cigarette money for the boys,1466.559,2.321,468,1467.7195,0.0,0.0,-0.2,0.6886157864072562,-0.5713737096215373,-0.3732207642361643
but,1468.12,3.4,469,1469.82,0.0,0.0,0.0,0.6078114063086868,-0.7888028734402601,-0.46258097676817245
"it amounts to over 200,000 a year who",1468.88,5.799,470,1471.7795,0.0,0.0,-0.1,0.5547376129439487,-0.8112821212868924,-0.5317989979745107
gets the money what are you care you,1471.52,6.92,471,1474.98,0.4939,0.0,-0.1,0.6075859299130026,-0.7929570209204404,-0.5747893036404778
want to work yeah sure let's go don't,1474.679,5.281,472,1477.3195,0.5859,0.5,0.65,0.7309946460142405,-0.5137080825677459,-0.5693237138670445
forget poor Willie they'll ride you home,1478.44,3.92,473,1480.4,-0.6124,-0.4,-0.1,0.507609127376616,-0.8962937067841796,-0.5533680964486204
in your,1479.96,2.4,474,1481.16,0.0,0.0,-0.15,0.4542649139076863,-0.9030747734519246,-0.5525965554702319
face let's give Willie five bucks this,1484.559,4.641,475,1486.8795,0.0,0.0,0.35,0.4223078629306357,-0.944999748607299,-0.5854472264696446
time he's had a lot of hard luck you got,1486.919,5.721,476,1489.7795,0.3818,-0.2916666666666667,-0.2,0.46182988331058245,-1.0094845077426524,-0.6067048659158283
a card,1489.2,7.479,477,1492.9395,0.0,0.0,0.0,0.4979214298857542,-1.0594857096303993,-0.6228136561651644
Yeah Tim Flynn you know we on here brand,1492.64,5.8,478,1495.5400000000002,0.296,0.0,0.2,0.5376857500164067,-1.0494920491730744,-0.6277220793995456
new where'd you come from how a,1496.679,3.321,479,1498.3395,0.0,0.13636363636363635,-0.1,0.6032245980666332,-0.9895756922373523,-0.6075992418890567
socialite would like to try his hand at,1498.44,3.4,480,1500.14,0.6908,0.0,0.15,0.6584465646212687,-0.9924277341642183,-0.5476421460591485
hard work who got you the book the guy,1500.0,3.679,481,1501.8395,-0.1027,-0.2916666666666667,0.45,0.6936638632221207,-1.078953878331456,-0.47995427868393714
that told me to keep my mouth shut what,1501.84,3.199,482,1503.4395,0.0,0.0,-0.5,0.6397339378153556,-1.2459041570676035,-0.5370591627614245
do you mean told you to keep your mouth,1503.679,3.36,483,1505.3590000000002,0.0,-0.3125,-0.1,0.5940600083201957,-1.4073855638685142,-0.6108924733901984
shut that's what the man said what man,1505.039,3.161,484,1506.6195,0.0,0.0,0.1,0.6502177569452378,-1.35107176173112,-0.5683445562274163
that's what he told me to keep my mouth,1507.039,2.201,485,1508.1395,0.0,0.0,-0.1,0.7192157121434921,-1.0035180940039543,-0.5247960083346587
shut,1508.2,3.28,486,1509.8400000000001,0.0,0.0,-0.2,0.7421825991084263,-0.9792433608729237,-0.5130146603602315
about was it Joe,1509.24,6.52,487,1512.5,0.0,0.0,0.1,0.6571936717535694,-1.2814124828619549,-0.5371325720216937
Castro maybe it was Joe Castro's,1511.48,4.28,488,1513.6200000000001,0.0,0.0,0.1,0.6260049918597528,-1.372739287724954,-0.5513343701628594
boss take this,1516.52,6.6,489,1519.82,0.0,0.0,0.1,0.6233293886555743,-1.350879856833048,-0.6084974903312704
over come on FN,1518.76,4.36,490,1520.94,0.0,0.0,-0.1,0.6321137841011284,-1.315969623868712,-0.6111145140193269
you know what you're talking about all I,1530.039,3.52,491,1531.799,0.0,0.0,0.5,0.651232375153781,-1.3246738336261235,-0.5474803350237358
know is I want to go to work Castro's,1531.48,4.559,492,1533.7595000000001,0.0772,0.0,0.2,0.6744588458835311,-1.3497824933949802,-0.5440064104322434
boss huh it's pretty rough work on a,1533.559,6.201,493,1536.6595,0.4939,0.075,-0.25,0.7411596065045836,-1.279808163890849,-0.5494665753544521
Ducks now to run one of these sure I ran,1536.039,5.401,494,1538.7395,0.3182,0.5,0.1,0.8157076956666248,-0.988136508431456,-0.5441772233063934
one in the Army it's better work than,1539.76,2.84,495,1541.18,0.4404,0.5,0.35,0.911668033841774,-0.6939431266112823,-0.5286719937536735
wrestling,1541.44,4.16,496,1543.52,0.0,0.0,0.2,0.9859019850592038,-0.6743619176315726,-0.5126627851044414
boxes hey Kio you better know what,1542.6,5.559,497,1545.3795,0.4404,0.5,-0.1,1.018763021325734,-0.40334227019303515,-0.5047421286748823
you're talking about clir is taking over,1545.6,3.88,498,1547.54,0.0,0.0,0.2,1.036930432918383,-0.3628046932688637,-0.5068436582664448
your left today you go on down and,1548.159,3.52,499,1549.919,0.0,-0.07777777777777779,-0.15,1.0524171637245334,-0.479706566228754,-0.5306756587924562
unload with the rest what do you mean,1549.48,4.919,500,1551.9395,0.0,-0.3125,-0.1,1.073688505637869,-0.5699684629532831,-0.5726358995318319
he's taking over that's my job not,1551.679,5.401,501,1554.3795,0.0,0.0,-0.6,1.0920645257638804,-0.6495408200545063,-0.6411698618888853
anymore it ain't what do you think you,1554.399,4.361,502,1556.5794999999998,0.0,0.0,-0.1,1.0777257571359975,-0.6979573685462219,-0.7081931978151892
get off you want to work get on down if,1557.08,3.719,503,1558.9395,0.0772,-0.15555555555555559,-0.1,1.0197205178421962,-0.8060377628809093,-0.7724318719771017
you don't beat,1558.76,4.68,504,1561.1,0.0,0.0,-0.2,0.974544978649536,-1.0910305177960749,-0.8114566141128096
it you and me are going to have a small,1560.799,4.6,505,1563.099,0.0,-0.25,0.5,0.974740669258399,-1.1490231421867638,-0.8198580399460614
talk later on I'll be busy thinking of,1563.44,3.56,506,1565.22,0.0,0.05,-0.1,0.9965186127864122,-1.079787033398006,-0.7934296784768388
things to say come on Flynn I'll put you,1565.399,4.041,507,1567.4195,0.0,0.0,0.3,1.0280882673193665,-1.1227845491305803,-0.7409878110238473
to work now go on Beat it and let's have,1567.0,4.93,508,1569.465,0.0,0.0,0.45,1.0584513491065435,-1.3903766759254164,-0.6859194834994512
a full day's work for a full day's pay,1569.44,47.599,509,1593.2395000000001,-0.1027,0.35,0.0,1.1182648564016946,-1.0056242037219938,-0.5412088725789569
[Music],1571.93,48.19,510,1596.025,0.0,0.0,0.25,1.1081818513299817,-0.9788008142248901,-0.558167988079382
hey fln,1617.039,4.801,511,1619.4395,0.0,0.0,0.0,1.170108387588519,-1.1656968594766481,-0.5539004415053635
it's kind of a nice job you turned over,1620.12,3.4,512,1621.82,0.4215,0.6,0.45,1.2070918282430672,-0.810942013787187,-0.5186033435333689
to me I don't know how you pulled it,1621.84,3.559,513,1623.6195,0.0,0.0,-0.2,1.2389773097919148,-0.7806423950291786,-0.5000835476363322
brother but I don't want to see you back,1623.52,3.759,514,1625.3995,-0.0857,0.0,-0.3,1.2727823346270124,-0.5320044431224149,-0.5003547594631408
here tomorrow better not look too hard,1625.399,3.481,515,1627.1395,0.4932,0.10416666666666666,-0.15,1.3070879859054625,-0.4112588803583753,-0.5241508529845718
because here's where I'll be maybe,1627.279,3.321,516,1628.9395,0.0,0.0,0.35,1.3429102758359492,-0.4610871263591712,-0.560376166731016
you'll need a little smartening up when,1628.88,4.09,517,1630.9250000000002,0.3415,-0.1875,-0.2,1.38309338777885,-0.5378327251926702,-0.5924459287719985
I do I'll get a smart boy to do,1630.6,4.199,518,1632.6995,0.4019,0.21428571428571427,0.1,1.4228813938682723,-0.43282935806288114,-0.5991331125540921
[Music],1632.97,5.39,519,1635.665,0.0,0.0,0.25,1.4901326488809024,-0.4199463782064569,-0.5763879231693106
it lucky I didn't break your neck you,1634.799,5.24,520,1637.4189999999999,0.4215,0.3333333333333333,0.3,1.523778021359671,-0.22283804055522,-0.5564538467977541
want some more get,1638.36,4.039,521,1640.3795,0.0772,0.5,0.15,1.5691466332428625,0.06700372283185822,-0.5448787495156825
up you can tell your friend Castro I,1640.039,3.841,522,1641.9595,0.4939,0.0,0.1,1.6007380626615773,0.09241705573425321,-0.5708794459253299
don't like being pushed out of a good,1642.399,4.121,523,1644.4595,0.1999,0.7,-0.7,1.623597922249254,0.40203058382318607,-0.6738444616847179
job I may have a few things to say to a,1643.88,5.12,524,1646.44,0.0,-0.2,-0.15,1.563586058287858,0.3069360205541213,-0.7738071555716922
few people you better take your sority,1646.52,4.92,525,1648.98,0.4404,0.15,-0.1,1.733087867355964,0.38116078323982355,-0.8403408989268806
sister home boys I think she's had a,1649.0,4.7,526,1651.35,0.0,0.0,0.2,1.7610892573817074,0.20603677556789302,-0.794172887298225
very hard,1651.44,7.339,527,1655.1095,-0.1761,-0.3791666666666667,0.3,1.7357803540853596,-0.019511799310134775,-0.7351106432769079
[Music],1653.7,5.079,528,1656.2395000000001,0.0,0.0,0.25,1.7315791966793193,0.10786768513892125,-0.7283382014443504
day so you end up your busy little day,1663.64,4.96,529,1666.1200000000001,0.0,-0.04375,0.2,1.7172384536734846,0.07167522392820502,-0.6953121059821216
with a street brawl huh I just working,1666.039,4.201,530,1668.1395,0.0,0.0,-0.1,1.711721954601712,0.10453163044476865,-0.6604539898030405
up an,1668.6,4.88,531,1671.04,0.0,0.0,-0.1,1.709801265449984,0.1640992484943868,-0.6045514939609513
appetite what's your angle Flyn where do,1670.24,6.439,532,1673.4595,0.0,0.0,-0.1,1.7244435045725897,0.10597031444072591,-0.5774379561550954
you get your drag no drag people like my,1673.48,5.559,533,1676.2595000000001,0.3107,-0.025,0.1,1.7624103329773475,0.008209826676691505,-0.5708510882308789
personality you ask a lot of questions,1676.679,3.761,534,1678.5595,0.0,0.0,0.2,1.7828850342050238,0.09584498966739485,-0.5110342094664095
but you seem to know more answers than,1679.039,3.24,535,1680.6589999999999,0.0,0.5,0.3,1.7844143167227071,0.3404893454434873,-0.3920299373683697
any of us I don't know what thing all I,1680.44,3.2,536,1682.04,0.0,0.0,-0.1,1.801072529105365,0.3530927378526412,-0.35006557471235766
did was get myself a job and take care,1682.279,3.681,537,1684.1195,0.4939,0.0,0.5,1.846830732090628,0.05537530837914982,-0.3408266952639613
of some sore head who tried to object,1683.64,4.32,538,1685.8000000000002,-0.3612,0.0,-0.2,1.8851184035593813,0.17980645153733793,-0.34120910418091244
good,1685.96,4.24,539,1688.08,0.4404,0.7,0.65,1.8945060371203009,0.5626817967857463,-0.3077165447172766
be if you're afraid to be seen with me,1687.96,4.199,540,1690.0595,0.0,-0.6,-0.15,1.8391516867780864,0.11378813849457638,-0.26452157092557527
move on down the bar oh no no I'm not,1690.2,3.319,541,1691.8595,0.2235,-0.15555555555555559,-0.3,1.860542864959084,-0.04954201886506204,-0.2333349041350628
afraid just,1692.159,3.88,542,1694.0990000000002,0.0,-0.6,-0.5,1.8827213598974812,-0.3465353910962208,-0.21844466828068787
curious they don't pass out soft jobs,1693.519,4.121,543,1695.5795,0.3182,0.0,0.2,1.8834317477810354,-0.3093578243057898,-0.24838437300736282
down here without some reason the guy,1696.039,3.201,544,1697.6395,0.0,-0.15555555555555559,-0.25,1.8819379225770265,-0.495745720589775,-0.35254603966909326
asked me a silly question about a jerk,1697.64,4.12,545,1699.7,-0.3182,-0.5,-0.3,1.8809430487277503,-0.7394897464564196,-0.44559055696632643
named Castro I never heard of him you,1699.24,4.36,546,1701.42,0.0,0.0,-0.25,1.8871272505840198,-0.5478988935946494,-0.49633450805515766
sure sure I'm sure so I gave him a silly,1701.76,3.519,547,1703.5194999999999,0.7184,0.25,0.2,2.0343407910965188,-0.41411134154074664,-0.5240991430845091
answer about Castro's boss and Bingo I'm,1703.6,3.079,548,1705.1395,0.0,0.0,0.1,2.104192626995077,-0.38190535246429286,-0.5207194085983804
in a featherbed,1705.279,5.28,549,1707.919,0.0,0.0,0.2,2.1000528316512064,-0.38882580180725035,-0.4866595495799083
job maybe you would have try it,1706.679,3.88,550,1708.6190000000001,0.0,0.0,0.2,2.089498016533297,-0.4032729582935441,-0.4767292439716267
yourself now I work hard but I'm,1711.279,6.041,551,1714.2995,-0.0516,-0.2916666666666667,0.2,2.0438279326966104,-0.5821147828390427,-0.42081396039676455
healthy I'm poor but I'm,1714.64,6.32,552,1717.8000000000002,-0.0516,0.04999999999999999,0.2,2.0537307475545075,-0.5213495340126645,-0.3980754780711174
alive more double,1717.32,3.64,553,1719.1399999999999,0.3818,0.19999999999999998,0.5,2.065108529405945,-0.43465643810302823,-0.3893525291162962
talk maybe you'll wish it,1722.0,4.799,554,1724.3995,0.4019,0.0,0.2,2.1397827404073055,-0.4252577925297229,-0.3506561582330395
was why don't you buy another drink,1724.84,3.12,555,1726.3999999999999,0.0,0.0,0.1,2.1721705237544895,-0.40696112155338376,-0.33626506469364553
while your money is still some good to,1726.799,4.161,556,1728.8795,0.4404,0.7,0.35,2.2076956205728635,-0.051685195580216815,-0.32076373858923013
you,1727.96,3.0,557,1729.46,0.0,0.0,0.0,2.214654649817193,0.039320498563564406,-0.31767635312558146
hi you f i got a little invitation to a,1751.0,4.0,558,1753.0,0.0,-0.1875,0.15,2.22097393348326,-0.11394857633076051,-0.30306732968491035
party for,1753.88,3.679,559,1755.7195000000002,0.4019,0.0,0.25,2.2198230589118673,-0.23426208735461934,-0.3036782421769211
you,1755.0,5.519,560,1757.7595,0.0,0.0,0.0,2.2225039661158768,-0.2352592699412498,-0.3028479867166258
RSVP sure I'll go right home and change,1757.559,4.921,561,1760.0194999999999,0.3182,0.39285714285714285,0.5,2.2245304966582142,0.012425013731475934,-0.30062154345976594
this is sort of a come as you are,1760.519,6.121,562,1763.5795,0.0,0.0,0.25,2.211149256553553,-0.12342536411221879,-0.2945569480780116
party get in,1762.48,4.16,563,1764.56,0.4019,0.0,0.25,2.201371806436641,-0.19192929083042046,-0.29237956330106846
[Music],1771.41,4.649,564,1773.7345,0.0,0.0,0.25,2.058548147881981,-0.38346695171042033,-0.2631863319902929
have you got a girl for me no this is,1777.159,4.64,565,1779.479,-0.296,0.0,-0.1,2.0549881593221766,-0.37733894704719717,-0.23870538158211696
