text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
on I don't want you taking to sauce up,982.779,5.761,985.6595,-0.0572,0.0,0.8,0.12274806984914718,0.19594762223227066,0.04967007646572622
to Fort grant too many lives depend on,986.11,4.26,988.24,0.3612,0.5,0.4,0.1221270433657948,0.19714277814684697,0.048110493108410854
your being here with orders are out so,988.54,3.57,990.325,0.0,0.0,0.4,0.1216150474047809,0.19807906242164866,0.04681926465816685
you can't change I can change any orders,990.37,4.14,992.44,0.0,0.0,-0.7,0.12108645313459176,0.19900215702857013,0.04548248804256012
I ever gave and I'm changing those right,992.11,7.08,995.65,0.0,0.2857142857142857,-0.7,0.12026663309146565,0.2003522176645878,0.043404755895637796
now I want you to wake up the adjutant,994.51,7.32,998.17,0.0772,0.0,0.5,0.11960839067226774,0.20136935746178825,0.041735070163145184
and tell him to put lieutenant Holloway,999.19,5.01,1001.695,0.0,0.0,0.4,0.11866634551136536,0.20272965209130872,0.0393473001723846
in charge of the detail that is taking,1001.83,6.72,1005.19,0.0,0.0,0.2,0.1177081882279415,0.20400707480901686,0.03692535134296462
two sauce back Holloway he's a good man,1004.2,5.78,1007.09,0.4404,0.35,0.7,0.11717737014592948,0.2046719949726789,0.035588116151974714
yes sir he's one of the best but then,1009.98,4.3,1012.13,0.5346,0.7438055957101374,0.5,0.11573601408618772,0.20633604273130574,0.03197942539548027
he's the officer commanding the detail,1012.27,3.81,1014.175,0.0,0.0,0.3,0.11513760100571988,0.2069702863262413,0.030492825106060564
I've never argued with you but don't,1014.28,4.44,1016.5,0.1419,0.0,-0.7,0.11444788922189053,0.20766292202325526,0.028789288487137514
argue with me now captain that's the way,1016.08,8.39,1020.275,-0.34,0.0,0.7,0.11330711794772047,0.20872357468153493,0.02599746684545698
I want it yes sir,1018.72,8.46,1022.95,0.4588,0.0,0.8,0.11248333257124625,0.20942767260843492,0.024003399481860768
anything else,1024.47,12.4,1030.67,0.0,0.0,0.5,0.11003602492558484,0.21124199274906644,0.018202480637148456
that's all Richard Lance the minute they,1027.18,12.3,1033.3300000000002,0.0,0.0,0.2,0.10916932925216348,0.21179324542427816,0.016196489652472845
started we knew we had him and it was a,1036.87,5.64,1039.6899999999998,0.0,0.0,0.8,0.10704992460608002,0.21296045334361294,0.011408169169593122
slaughter high-water mark of the,1039.48,7.41,1043.185,0.0,0.0,-0.7,0.10585764580792605,0.21351252147597166,0.008791943984096388
Confederacy they called it come in hello,1042.51,8.88,1046.95,0.0,0.0,0.2,0.10455196128532261,0.214037379118918,0.005994492076912817
dick not asleep yet you're taking over,1046.89,7.28,1050.5300000000002,-0.5106,0.0,0.7,0.10329041167317189,0.21447004211271825,0.003361409555224971
the Tussauds detail bill I'm sorry,1051.39,6.09,1054.4350000000002,-0.0772,-0.5,0.3,0.10189261812261084,0.21486909195430332,0.0005270723169662196
they're joking I wouldn't joke about a,1054.17,6.31,1057.325,0.0031,0.0,0.3,0.10084388592650124,0.2151160189325174,-0.001540296014496732
thing like that no of course you,1057.48,8.52,1061.74,0.0772,0.0,0.4,0.09921893310319162,0.21541476886392402,-0.004640230435403198
wouldn't looks like tonight's my unlucky,1060.48,9.74,1065.35,-0.2755,0.0,-0.7,0.09787027871917242,0.21558944241996225,-0.0071149685634895425
night that's funny,1066.0,6.24,1069.12,0.4404,0.25,0.2,0.09644319513868696,0.21570593144556982,-0.00963393806192651
first time I remember an order being,1070.22,5.41,1072.925,0.0,0.25,0.7,0.09498406488603214,0.21575610999627715,-0.012102304077085643
changed around here like rewriting the,1072.24,5.52,1075.0,0.3612,0.0,-0.7,0.09418058541462254,0.21575527681456017,-0.013416887521014505
Bible well it's one time I don't mind,1075.63,5.54,1078.4,0.2732,0.0,0.3,0.09285247724485858,0.21571137581032246,-0.015523504231729915
making it easy on the captain do I Cathy,1077.76,5.55,1080.535,0.4404,0.4333333333333333,0.2,0.09201130991061686,0.2156570581948362,-0.016816591309548524
and I guess I'm the one who needs sleep,1081.17,4.5,1083.42,0.0,0.0,0.7,0.09086603410950035,0.21555121745750502,-0.018527940240886383
dick goodnight,1086.66,4.32,1088.8200000000002,-0.5106,0.0,0.6,0.08869650960648036,0.21525420034221415,-0.02162179199233852
dick that was a cool thing to do cruel,1101.33,15.19,1108.925,-0.7003,-0.325,-0.7,0.08034655685084374,0.2130555496655447,-0.03194316442598301
why did you do it what I know what,1109.13,10.57,1114.4150000000002,0.0,0.0,-0.7,0.07799892538025238,0.21216792875570187,-0.03445019179819667
you're talking about Kathy you're not,1116.52,4.29,1118.665,0.0,0.0,0.4,0.0761636682646457,0.21139963739062964,-0.03630398859193112
fooling me,1119.7,3.65,1121.525,-0.4019,0.0,-0.7,0.07492028742158238,0.2108434762568577,-0.03750974296061483
I've looked at an army post all my life,1120.81,4.61,1123.115,0.0,0.0,0.6,0.07422622886181572,0.21052083341415928,-0.03816578755153574
dad's right,1123.35,4.45,1125.5749999999998,0.0,0.2857142857142857,0.7,0.07314856066739014,0.21000290668616833,-0.039160946776301636
orders don't get changed unless someone,1125.42,3.73,1127.285,0.0,0.0,0.2,0.07239676749233105,0.20962958465286052,-0.03983865255896664
goes to an awful lot of trouble to,1127.8,3.62,1129.61,-0.6908,-0.6,0.4,0.07137116333148737,0.2091046710056423,-0.04074184281295823
change him,1129.15,4.35,1131.325,0.0,0.0,-0.7,0.07061217498959985,0.20870479183091706,-0.041394740452218096
Kathy believe me it's just the way,1131.42,5.05,1133.9450000000002,0.0,0.0,0.5,0.06944875006205975,0.20807331637608464,-0.0423706155523158
things are I was planning to go myself,1133.5,6.21,1136.605,0.0,0.0,-0.7,0.06826287527136825,0.2074070250979289,-0.04333511342109542
until you saw bill kissing me and then,1136.47,4.83,1138.885,0.5719,0.0,-0.7,0.0672427913286635,0.2068159681743774,-0.044141081438080404
you went directly to Colonel drunk,1139.71,8.85,1144.135,-0.34,-0.2,-0.7,0.06488186819524255,0.2053860895587524,-0.04592566822749036
I never Kathy I don't know what it's all,1141.3,10.91,1146.755,0.0,0.0,-0.7,0.06369771501889143,0.20463716634678167,-0.04677989906826886
about dick whatever it is I'm good at,1148.56,3.65,1150.385,-0.1027,0.7,0.2,0.06205096660143377,0.20356137731307974,-0.04792442637399996
prepare to mount mom,1169.539,6.181,1172.6295,0.0,0.0,0.4,0.05183163472286206,0.1960469388587173,-0.05401158615244766
good luck no thanks dick good luck Joe,1177.1,7.83,1181.015,0.9021,0.4333333333333333,0.2,0.047936490552522214,0.1928274482500766,-0.05592668144831336
back to you dick,1181.7,3.23,1183.315,-0.5106,0.0,-0.7,0.04686535167878675,0.19190965858056175,-0.05641875310292039
you'd been standing at that wall the,1267.84,4.18,1269.9299999999998,0.0,0.0,-0.7,0.006887466640596238,0.1485637864354979,-0.06742705335888781
last three nights wonder when he sleeps,1269.92,5.54,1272.69,0.0,0.0,0.5,0.005662115769104952,0.1469646898843928,-0.06762389708396953
what makes you think he can,1272.02,3.44,1273.74,0.0,0.0,0.3,0.00519732933869088,0.14635381949434795,-0.06769767859523985
Oh who goes there,1300.33,5.15,1302.905,0.0,0.0,0.2,-0.007361181389541751,0.12891294146561733,-0.06961551195123233
I brought back a friend of yours bill,1325.71,5.57,1328.495,0.4939,0.0,0.7,-0.017693386147086022,0.11307687899312806,-0.07138996076636192
Holloway which left it,1327.81,3.47,1329.5449999999998,0.0,0.0,0.3,-0.018101065030329336,0.11242083733486287,-0.07147060585695064
put him in the garden yeah,1364.15,4.77,1366.535,0.296,0.0,0.7,-0.03149804480363837,0.08924564240891673,-0.07505030734736265
get done a wrong thing dick wanna take a,1377.79,6.41,1380.995,-0.7506,-0.5,-0.7,-0.03616099477186473,0.08026194086356167,-0.07699051207232231
just as well,1386.3,3.08,1387.84,0.2732,0.0,0.2,-0.03824389209565646,0.07604674187990039,-0.07804568141452249
Joe take care of them soldier what you,1404.77,8.15,1408.845,0.4939,0.0,0.6,-0.04421678871576053,0.06325648455629042,-0.0818088104695026
gonna tell me how it happened,1411.55,4.22,1413.66,0.0,0.0,0.2,-0.04551611872692123,0.06035071112360249,-0.08277335357902846
yeah I guess you got a right to know,1412.92,5.65,1415.745,0.296,0.2857142857142857,0.3,-0.04607256914982805,0.05909501789929583,-0.08320185716741323
they jumped us about three hours after,1415.77,5.2,1418.37,0.0,0.0,-0.7,-0.04676837414891099,0.057516184027384905,-0.08375037092812868
we left here mean I'm two soldiers only,1418.57,4.59,1420.865,0.0,-0.1041666666666666,0.4,-0.047425234308956704,0.05601757920993902,-0.08428083127797929
got away cause it was rotten rear garden,1420.97,5.25,1423.595,-0.5106,0.0,-0.7,-0.04813948234605141,0.05437997300438421,-0.08487116123286456
they took bill alive man the two,1423.16,4.62,1425.47,0.3818,0.1,0.4,-0.04862761435542344,0.053256475090785224,-0.0852824578027561
soldiers wrote circles the next three,1426.22,4.23,1428.335,0.0,0.0,0.4,-0.049370147943604226,0.051541592091259684,-0.0859198779397824
days trying to catch up with him he was,1427.78,4.35,1429.955,0.0,0.0,-0.7,-0.04978844515599407,0.05057284223295103,-0.08628498696623922
heading back here at this afternoon when,1430.45,2.63,1431.765,0.0,0.0,0.3,-0.05025464934311683,0.04949121714598432,-0.08669682558757234
we found him,1432.13,4.53,1434.3950000000002,0.0,0.0,0.8,-0.05093022810307596,0.04792089225348633,-0.0873024249951596
was he still alive I guess you might,1433.08,4.81,1435.485,0.3818,0.1,-0.7,-0.05120968980905297,0.04727050543970948,-0.08755585521108412
call it alive,1436.66,3.96,1438.64,0.3818,0.1,0.7,-0.05201727100470533,0.04538928686909158,-0.08829724847388137
they was sent an impact delivered as a,1437.89,7.74,1441.76,0.0,0.0,0.4,-0.05281464496242782,0.043530707835248754,-0.0890415344786604
warning for those 400 men covered not a,1440.62,6.93,1444.0849999999998,-0.34,0.0,-0.7,-0.05340854845513811,0.0421467299929626,-0.08960309959071167
weakness that's what I figured it I,1445.63,4.049,1447.6545,-0.4215,0.0,-0.7,-0.05432075728001563,0.04002343327258665,-0.09047631617106718
think to socity sent us a war unless he,1447.55,4.67,1449.885,-0.5994,0.0,-0.7,-0.054891522441239,0.03869742441347399,-0.09102852090482752
was dead certain he could wipe us out,1449.679,5.401,1452.3795,-0.4939,0.0071428571428571,0.8,-0.05553098426774025,0.037215080204669015,-0.09165181957088622
now he's got to get even with us for,1452.22,6.339,1455.3895,0.0,0.0,-0.7,-0.056304803108291474,0.03542711437450653,-0.09241168235925461
capturing him my guess is they're up,1455.08,5.099,1457.6295,0.0,0.0,0.7,-0.05688266615097923,0.034096936796808114,-0.09298244969095468
there behind a pass beating their,1458.559,4.651,1460.8845,-0.4588,-0.4,0.4,-0.05772612985002136,0.03216446051216654,-0.0938195256477691
wardrobes right enough better guess,1460.179,4.561,1462.4595000000002,0.4404,0.2619047619047619,0.3,-0.05813610891755291,0.031229516514646775,-0.09422770029144853
there's not a sure thing,1463.21,5.4,1465.91,-0.2411,-0.25,0.7,-0.05903918639972334,0.029181369297491513,-0.09512873669182435
I live with the Chiricahuas for 10 years,1464.74,5.88,1467.68,0.0,0.1363636363636363,-0.7,-0.05950534356803452,0.028130726729369202,-0.09559441952984744
he can learn a lot about engines in 10,1468.61,5.61,1471.415,0.0,0.0,0.7,-0.060496350103622504,0.025913469653886426,-0.09658439102107652
years what do you think he's coming I'm,1470.62,6.51,1473.875,0.0,0.0,-0.7,-0.06115507131547522,0.024452804205901596,-0.09724154268485954
sorry to say might be three days might,1474.22,6.45,1477.445,-0.0772,-0.5,-0.7,-0.062120501997838994,0.0223323906126783,-0.09820194775086369
be less I think she ain't gonna wait for,1477.13,5.04,1479.65,0.0,-0.1666666666666666,-0.7,-0.06272290088947635,0.021022209446523103,-0.09879887200796035
that relief column they get here and,1480.67,4.65,1482.995,0.4767,0.0,0.4,-0.06364644132663455,0.019033714019367973,-0.09970944822173555
nothing's for sure - so Scott a look at,1482.17,5.759,1485.0495,0.3182,0.5,0.3,-0.06421987274315666,0.017811720970693695,-0.10027153350689495
this place right this minute he knows,1485.32,4.23,1487.435,0.0,0.2857142857142857,0.4,-0.06489199122155048,0.016392130433640174,-0.10092666146848546
our strength better than a sergeant,1487.929,3.761,1489.8095,0.7269,0.5,0.7,-0.0655680985740846,0.014978227394225625,-0.10158123674319185
let me know what you decide,1491.69,8.65,1496.015,0.0,0.0,0.3,-0.06737117744959681,0.011278436458602138,-0.10330213221474324
back to jail captain Lance they want you,1493.95,8.99,1498.445,0.0772,-0.05,-0.7,-0.06809257748664219,0.009827524407315064,-0.10397949617315573
back at the gates,1500.34,2.6,1501.64,0.0,0.0,0.4,-0.06905522252008545,0.007917788250929286,-0.10487257876701814
I'm sorry about lieutenant Holloway say,1505.04,5.32,1507.7,-0.0772,-0.5,-0.7,-0.07092829651544905,0.004288406307298999,-0.10657265837181397
it wasn't a finer office we know what he,1507.63,7.79,1511.525,0.0,0.0,0.7,-0.07214472050872138,0.0019921950218510518,-0.10764869915840564
was to you thank you,1510.36,5.06,1512.89,0.3612,0.0,-0.7,-0.07258559380629075,0.0011716625622476221,-0.10803306440523941
he was a good officer a good man I say,1517.679,7.141,1521.2495,0.7003,0.7,0.7,-0.07536854099526899,-0.003867298782911097,-0.11038855972889115
the army ain't got too many like that,1521.44,3.38,1523.13,0.3612,0.5,-0.7,-0.07601528145809874,-0.005004372449421575,-0.1109182766505996
give me a hand with these boots rubbish,1526.289,5.831,1529.2045,0.4939,0.0,0.7,-0.0781601015350972,-0.008687195324734512,-0.11262711477514885
it wasn't for Lance Holloway to still be,1529.409,5.861,1532.3395,0.0,0.0,0.4,-0.07930180523759076,-0.01059407843060343,-0.113506903207259
alive and he'd be dead that's what's,1532.12,5.76,1535.0,-0.4019,-0.05,-0.7,-0.08029014322741843,-0.012215867444033175,-0.11425195681329599
wrong with the army wrong guys always,1535.27,7.95,1539.245,-0.7351,-0.5,-0.7,-0.0819054433641867,-0.01481056994577032,-0.11543704336211041
get killed first time in four days those,1537.88,9.6,1542.68,-0.6705,0.0249999999999999,-0.7,-0.08324831737421289,-0.01691680961545892,-0.11639202414312828
toes have seen daylight yeah I'm gonna,1543.22,7.14,1546.79,0.296,0.0,0.7,-0.08489887473507687,-0.019445159102653126,-0.11752911831323387
miss lieutenant Holloway ah that's a lot,1547.48,6.319,1550.6395,-0.1531,0.0,0.4,-0.08648974138432909,-0.02182177538452549,-0.11858782739087906
of talk Murdoch if the truth were known,1550.36,6.0,1553.36,0.3182,0.0,-0.7,-0.08764113838001009,-0.02350655234257336,-0.11933189438440026
you're probably glad that Holloway got,1553.799,5.051,1556.3245,0.4588,0.5,0.3,-0.08892212145209649,-0.025347508627725845,-0.12013841028644587
killed it just gives you another chance,1556.36,5.16,1558.9399999999998,-0.5423,-0.2,0.7,-0.09007566140861392,-0.026976266213853517,-0.12084597719798056
to apply for a commission I'll never get,1558.85,4.53,1561.115,0.0,0.0,-0.7,-0.09105198354845573,-0.02833403626670063,-0.12143132726900083
a commission as long as Lance's around,1561.52,4.08,1563.56,0.0,-0.05,0.6,-0.09216838550947562,-0.02986405605169101,-0.12208584077980332
and would you say that was his fault or,1563.38,5.46,1566.11,-0.4019,0.0,0.3,-0.09335445251119397,-0.03146405694174784,-0.12276429684506517
your fault well maybe they were afraid,1565.6,5.549,1568.3745,-0.1531,-0.6,-0.7,-0.09442669240947346,-0.0328886693711966,-0.12336303815834239
they might not find another sergeant,1568.84,4.579,1571.1295,0.0,0.0,0.4,-0.09575573428956237,-0.034626732778129214,-0.12408645748669052
shut your mouth you dirty rebel,1571.149,4.821,1573.5594999999998,-0.5423,-0.6,-0.8,-0.09695080380109322,-0.03616430898295678,-0.12471974658994159
well I'll say this much for the captain,1573.419,4.75,1575.794,0.2732,0.2,0.3,-0.09806896194753438,-0.0375820328130922,-0.12529793851994936
he can tell the difference between a,1575.97,3.97,1577.955,0.0,0.0,0.4,-0.09916817583068605,-0.038956705155710473,-0.1258531774344837
soldier and a trap and if you can do,1578.169,3.63,1579.9840000000002,-0.3182,0.0,0.4,-0.10021646758883937,-0.04025067671847635,-0.12637084904752055
that you're a good officer I'll leave it,1579.94,3.45,1581.665,0.4019,0.7,0.7,-0.10109703572640304,-0.04132515426825577,-0.12679696699125265
up to you but you went to West Morton,1581.799,3.24,1583.419,0.0,0.0,0.4,-0.10202766189697317,-0.04244868634940324,-0.1272388387729628
and Lance had him kicked out,1583.39,3.57,1585.1750000000002,0.0,0.0,-0.7,-0.1029715900131388,-0.0435759846484637,-0.12767832377115407
well is it Lance's fault if Rutledge,1585.039,3.841,1586.9595,-0.1531,0.0,0.2,-0.10394354355669402,-0.044724164476425035,-0.1281218987259493
does something and is foolish enough to,1586.96,2.73,1588.325,-0.2732,0.0,-0.7,-0.10469603218805587,-0.045604536194003106,-0.12845920043599193
get caught at it,1588.88,2.85,1590.305,0.0,0.0,-0.7,-0.10580078909354994,-0.04688387749493572,-0.12894494508197973
Rutledge must love me come way out here,1589.69,4.979,1592.1795,0.6369,0.5,0.7,-0.1068616318691229,-0.04809809459032716,-0.12940106490396588
to serve Andrew sure that's what it is,1591.73,5.37,1594.415,0.3182,0.5,0.4,-0.10814534776956312,-0.049549806755612553,-0.12994013315439926
love now you're all sore because he,1594.669,4.081,1596.7095000000002,0.4019,0.5,-0.7,-0.10948326084227211,-0.05104364778638801,-0.13048773411168724
knows you for what you really are a,1597.1,4.35,1599.275,0.0,0.2,0.4,-0.11100264447449941,-0.05271807435681288,-0.13109296928282954
bunch of flea-bitten Bella Akers you,1598.75,4.44,1600.97,0.0,0.0,-0.7,-0.11201957676134543,-0.05382652696508004,-0.13148865033235785
talk about bellyache,1601.45,3.359,1603.1295,0.0,0.0,0.3,-0.113329723831972,-0.055240992032457636,-0.13198780524828027
what did you do when the captain took,1603.19,3.39,1604.885,0.0,0.0,0.2,-0.11440636716190175,-0.056392511189295697,-0.13238939144788528
away your liquor right what did I do,1604.809,7.381,1608.4995,0.0,0.2857142857142857,-0.7,-0.11665436820233517,-0.05876746061422289,-0.1332040677745711
Oh drink it you just want to ask you one,1606.58,8.61,1610.885,0.0772,0.0,0.3,-0.11815988653725962,-0.06033731144588538,-0.13373249721771313
question suppose you found yourself in a,1612.19,5.3,1614.84,0.0,0.0,0.2,-0.12069167649714578,-0.06294307537023945,-0.13459181143549073
dark alley one night with captain Lance,1615.19,6.33,1618.355,0.0,-0.15,0.4,-0.12297653368167305,-0.06526089777596979,-0.13533733116623123
what would you do well what I do I'll,1617.49,6.49,1620.735,0.2732,0.0,0.5,-0.12454072851744799,-0.06683066969546701,-0.1358320693825257
tell you what I'd do I'd sneak up behind,1621.52,5.159,1624.0995,0.0,-0.4,0.4,-0.12677368752073562,-0.0690494463484792,-0.13651718456282494
him let me put out my hand and grab him,1623.98,4.59,1626.275,0.4939,0.0,0.4,-0.1282300841958195,-0.07048344518049657,-0.13695105391780515
by the throat and I'd hurt him around,1626.679,4.321,1628.8395,-0.5267,0.0,0.7,-0.12995853783142333,-0.0721727049263765,-0.13745306066809698
and I'd say captain have you got a drink,1628.57,4.67,1630.905,0.0,0.0,0.3,-0.13135914968366516,-0.07353204939681066,-0.1378498029438536
spitting polish that's all he is vain,1635.14,5.11,1637.6950000000002,-0.4215,0.0,-0.7,-0.1360096181435922,-0.07798970348735662,-0.13910470571867345
the book that's wrong get even a bad,1638.03,6.93,1641.495,-0.765,-0.5999999999999999,-0.7,-0.1386378495562422,-0.08047461849191813,-0.1397727814654818
spot need to run yeah run just like a,1640.25,8.429,1644.4645,0.5719,0.0,0.7,-0.14070163458533583,-0.08241024324788113,-0.14027709988487233
dirty rep you no-good dirty son of a,1644.96,7.199,1648.5595,-0.7003,-0.6,-0.9,-0.14355870215210736,-0.08506906488468241,-0.14094627401054488
Yankee mule come on down rebel I came,1648.679,5.551,1651.4545,-0.1531,-0.1555555555555555,0.4,-0.14558417963914752,-0.08694046892162466,-0.14140048135790098
out here to fight engines not sergeant,1652.159,3.661,1653.9895,-0.3818,0.0,-0.7,-0.1473602615938775,-0.0885728989098764,-0.14178505695008575
you come out here because you were sent,1654.23,3.72,1656.09,0.0,0.0,-0.7,-0.14883291244466113,-0.0899207482328404,-0.14209423929923276
from a union prison so what about Lennie,1655.82,4.859,1658.2495,-0.5106,0.0,0.4,-0.15034721342904736,-0.09130163811187203,-0.1424030031330473
deserted after you got here you'd still,1657.95,4.349,1660.1245,0.0,0.0,-0.7,-0.15166176743488555,-0.0924964190452794,-0.1426634932135316
be running if Lance hadn't caught you,1660.679,3.12,1662.239,0.0,0.0,0.7,-0.15314341826075795,-0.09383889584799805,-0.14294866187431549
and brought you back that's right I,1662.299,5.061,1664.8295,0.0,0.1428571428571428,0.7,-0.15495659481969457,-0.09547608966678502,-0.1432854162119613
would are you coming down rebel,1663.799,6.091,1666.8445,-0.1531,-0.1555555555555555,0.7,-0.15636477954188224,-0.0967435640953373,-0.14353760843343
I've got no call to fight with you,1667.36,3.37,1669.0449999999998,-0.5859,0.0,-0.7,-0.15789976528585054,-0.0981214163258103,-0.14380312124531622
I got a dragon leave me up on my feet,1670.73,11.01,1676.235,-0.0516,0.0,0.7,-0.16288659089638435,-0.10257386331733401,-0.14459680034926298
why don't you get up on start that you,1678.08,5.25,1680.705,0.0,0.0,0.2,-0.16595725978015094,-0.10530016753855546,-0.14503148152297674
want to twist somebody's leg,1681.74,3.39,1683.435,0.0772,0.0,-0.7,-0.1678185217705239,-0.10694811220348469,-0.14527412779277152
I ain't occupied for the next few,1683.33,13.62,1690.14,0.0,-0.1,0.4,-0.17233529588701288,-0.11093622245152111,-0.14579450049507686
minutes yours mine where's that a red,1685.13,13.23,1691.745,0.0,0.0,0.2,-0.17340345704352841,-0.11187765652675777,-0.14590277845961755
eye the captain threw him in the,1696.95,2.64,1698.27,0.0,0.0,-0.5,-0.17768595333615222,-0.11564863528055289,-0.14627632204235516
guardhouse ain't you heard him yelling,1698.36,4.92,1700.82,0.0,0.0,-0.7,-0.17933081703093848,-0.11709658108122184,-0.14639263909080216
no I ain't crazy gorilla he can't stand,1699.59,6.02,1702.6,-0.0423,-0.6,0.7,-0.1804685492842265,-0.11809831829028951,-0.14646375288887065
the guardhouse just makes him crazy,1703.28,4.2,1705.38,-0.34,-0.6,-0.7,-0.18222733693717225,-0.11964761590701366,-0.1465580238619686
burial home nation will attend it,1705.61,2.89,1707.0549999999998,0.0,0.0,0.4,-0.1832758881684036,-0.12057191635950565,-0.1466048268371447
Holloway in 40 minutes,1707.48,3.84,1709.4,0.0,0.0,0.4,-0.1847291076962802,-0.12185403225367178,-0.14665756880707448
any man Missy gets three hours latrine,1708.5,11.299,1714.1495,0.0,0.0,-0.7,-0.18761661742351887,-0.12440682062151279,-0.14671799721731021
Duty you got it yes all right hop to it,1711.32,8.479,1715.5594999999998,0.4019,0.2857142857142857,0.6,-0.18845869136834495,-0.12515298547958376,-0.14672380261186813
and wasted the way,1767.38,5.32,1770.0400000000002,-0.4939,-0.2,0.4,-0.2137637252004024,-0.1489962750622147,-0.14225309977248218
yes man give it up the ghost and where,1769.34,4.549,1771.6145,0.1027,0.0,-0.7,-0.21423270848300335,-0.14951636915848673,-0.14197570268197182
though the route there of wax old in the,1773.889,6.191,1776.9844999999998,0.0,0.1,0.2,-0.21569756482794628,-0.15120777658047782,-0.14096152666718842
earth and the stock fair of die and the,1776.99,6.419,1780.1995,-0.3818,0.7,-0.7,-0.216471987563444,-0.15215805835232618,-0.14030328320038551
ground yet through the scent of water it,1780.08,7.949,1784.0545,0.0,0.0,0.5,-0.21729575134023357,-0.15323430105225316,-0.139462776027769
will fight and bring forth powers like a,1783.409,8.22,1787.519,-0.0258,0.0,0.7,-0.21793576573333656,-0.15414142691550345,-0.13865910746083493
plant as the waters fall from the sea,1788.029,9.0,1792.529,0.0,0.0,0.7,-0.21868790708068309,-0.1553500787693288,-0.13741480410521978
and the flood decay it and dry it up so,1791.629,10.74,1796.9989999999998,-0.4019,-0.0666666666666666,0.4,-0.2191802288767085,-0.1563228748531955,-0.13622134450955525
man lieth down and rises not till the,1797.029,6.951,1800.5045,0.0,-0.1555555555555555,-0.8,-0.21944461300040402,-0.15701436135182323,-0.135229592456046
heavens be no more,1802.369,4.671,1804.7045,0.128,-0.25,0.5,-0.21961639505577732,-0.15775828779793966,-0.13397581644452428
they shall not awake,1803.98,8.84,1808.4,0.0,0.0,-0.7,-0.2196333727051681,-0.15833501968996816,-0.13281275873095366
I'll be raised out of their sleep,1807.04,5.78,1809.93,0.0,0.0,-0.7,-0.2196028543315262,-0.15855210619699217,-0.1323146442966219
all right let's take harmonies word for,1834.059,6.431,1837.2745,0.3182,0.2857142857142857,0.5,-0.21508201874291616,-0.16016605602764714,-0.12171260793309441
it let's assume toothless is going to,1838.27,4.95,1840.745,-0.34,0.0,0.7,-0.21393382508827277,-0.16004733554637937,-0.12012855629543084
attack that means he'll do it before the,1840.49,5.039,1843.0095,-0.4767,0.0,0.4,-0.2131104068681567,-0.15992851004544456,-0.11906497910336868
relief column gets here and that way we,1843.22,4.439,1845.4395,0.4767,0.0,0.6,-0.21216064463475615,-0.15976422099713924,-0.11789711064606496
don't stand a chance before he attacks,1845.529,3.39,1847.224,-0.5632,0.0,-0.7,-0.2114190477425907,-0.159619091088843,-0.1170218454732031
you'll have to assemble West to the,1847.659,3.361,1849.3395,0.0,0.0,0.3,-0.21049094318041156,-0.15941993260598694,-0.11596476912351558
Flint heads that means you'll have to,1848.919,4.201,1851.0195,0.0,0.0,0.4,-0.20971569687872307,-0.1592406504388922,-0.11511017805924662
come through the pass to get here I'd,1851.02,3.659,1852.8495,0.0,0.0,0.4,-0.20883237299935226,-0.15902390898841728,-0.1141639607738632
like to take a patrol after for,1853.12,3.21,1854.725,0.3612,0.0,0.4,-0.2078846540584429,-0.15877838856242585,-0.11317754883650014
invincible I'm trying to hold him off up,1854.679,3.781,1856.5695,0.4939,0.0,0.4,-0.20691030940505883,-0.1585136495294065,-0.11219089320941289
there no I can't spare you Richard I,1856.33,3.719,1858.1895,-0.296,0.0,-0.7,-0.20601965168525113,-0.15826194886494024,-0.11131071938070847
can't spare the man I mean a small,1858.46,4.199,1860.5595,0.0,-0.28125,0.2,-0.20465772308621122,-0.1578612681956607,-0.11000015325616867
patrol six or seven men six or seven men,1860.049,5.25,1862.674,0.0,0.0,0.4,-0.20338467909001884,-0.15747149040445355,-0.10880836400177384
- scoffs we'll have hundreds we can,1862.659,4.471,1864.8945,0.0,0.0,-0.7,-0.20199052382506175,-0.15702974037266623,-0.10753457081855794
still only get through that pass a few,1865.299,4.11,1867.354,0.0,-0.1,-0.7,-0.2003796444656766,-0.156502083149478,-0.10609777332928284
at a time it didn't look so invincible,1867.13,4.56,1869.41,0.6269,0.0,0.7,-0.19898074662451026,-0.15603039016452094,-0.10487637487629353
last time you were up there did it well,1869.409,3.63,1871.224,0.2732,0.0,-0.7,-0.1977080084496611,-0.15559131709961943,-0.1037837826159244
the way I figure it you can hold him,1871.69,2.849,1873.1145,0.0,0.0,0.7,-0.19634414336808043,-0.15511109981837717,-0.10263056107429776
Vince move with a small party but only,1873.039,4.471,1875.2745,0.2144,-0.125,0.2,-0.1947402737260642,-0.15453443429146302,-0.10129523188968834
for a short time if I can hold to saw us,1874.539,4.591,1876.8345,0.0,0.0,0.2,-0.19355245904630333,-0.15409956327964955,-0.10031937842617633
off up there until a relief column gets,1877.51,4.139,1879.5795,0.4767,0.0,0.4,-0.19140416447621508,-0.15329732130717053,-0.09857963698179525
it we'll be out of trouble but I met the,1879.13,3.779,1881.0195,-0.2144,-0.2,0.2,-0.1902483278354933,-0.15285777273974058,-0.09765576991515379
water supply up there,1881.649,2.791,1883.0445,0.0,0.0,0.6,-0.18859035512763778,-0.1522181198150052,-0.09634392198976197
