Timecode List:,00:02:35.322,00:02:39.701,00:04:58.381,00:05:02.135,00:05:03.720,00:05:07.974,00:05:23.073,00:05:24.449,00:05:38.797,00:05:41.466,00:11:39.574,00:11:41.492,00:11:42.827,00:11:48.333,00:11:50.835,00:11:54.839,00:12:26.996,00:12:50.311,00:12:52.897,00:12:56.150,00:13:00.196,00:13:02.949,00:13:09.330,00:13:11.082,00:13:14.377,00:13:21.134,00:13:28.307,00:13:29.350,00:13:44.574,00:14:03.217,00:14:07.638,00:15:39.063,00:15:41.023,00:15:44.652,00:15:45.945,00:15:47.613,00:16:04.338,00:16:09.719,00:16:17.560,00:16:57.225,00:18:31.944,00:18:38.701,00:18:39.952,00:19:04.810,00:19:09.482,00:19:15.696,00:19:44.975,00:19:52.108,00:20:30.187,00:20:40.906,00:20:43.617,00:20:46.412,00:20:48.539,00:20:51.667,00:20:53.752,00:21:11.187,00:22:56.875,00:23:21.609,00:23:28.157,00:26:10.402,00:26:14.448,00:26:35.302,00:26:47.815,00:26:53.195,00:26:57.533,00:28:00.095,00:28:05.392,00:28:16.862,00:28:26.038,00:29:20.300,00:29:24.638,00:29:28.100,00:29:33.146,00:29:40.112,00:29:43.448,00:29:45.492,00:29:50.747,00:29:57.337,00:30:02.092,00:31:03.111,00:32:04.381,00:32:51.094,00:33:04.566,00:34:18.431,00:34:32.445,00:34:34.990,00:34:36.491,00:34:37.242,00:34:38.410,00:34:39.452,00:34:43.290,00:34:44.791,00:34:48.545,00:34:49.921,00:34:51.756,00:35:06.396,00:35:17.657,00:35:40.430,00:36:06.289,00:36:24.933,00:36:28.561,00:36:34.150,00:36:35.944,00:36:39.072,00:37:35.462,00:37:43.178,00:37:54.063,00:37:57.567,00:38:07.827,00:38:11.039,00:38:17.629,00:38:27.764,00:39:01.214,00:40:43.900,00:42:15.116,00:42:33.426,00:43:00.745,00:43:07.376,00:47:13.748,00:47:16.208,00:48:28.114,00:48:35.371,00:48:37.581,00:48:51.262,00:48:54.473,00:48:59.019,00:48:59.937,00:49:06.777,00:49:09.530,00:49:15.911,00:49:18.831,00:49:25.796,00:49:28.883,00:49:47.359,00:49:50.988,00:49:57.953,00:49:59.622,00:50:24.897,00:50:33.906,00:50:35.950,00:50:37.618,00:50:41.789,00:50:47.795,00:51:23.664,00:52:01.201,00:52:05.748,00:52:43.869,00:52:46.080,00:52:55.297,00:52:57.508,00:53:04.848,00:53:16.110,00:53:18.862,00:53:21.865,00:53:26.620,00:53:29.289,00:53:37.131,00:53:38.424,00:53:44.513,00:53:53.021,00:53:55.232,00:54:00.612,00:54:10.706,00:54:37.733,00:56:56.121,00:57:38.413,00:58:54.239,01:00:15.111,01:00:42.305,01:00:59.072,01:01:02.701,01:01:04.327,01:01:10.208,01:01:11.501,01:01:17.841,01:01:26.683,01:01:29.811,01:01:32.063,01:01:35.525,01:01:37.485,01:01:38.361,01:01:39.905,01:01:43.617,01:02:25.283,01:02:26.993,01:02:31.456,01:02:36.127,01:02:39.297,01:02:45.595,01:02:53.853,01:02:56.356,01:03:03.238,01:03:05.824,01:03:10.078,01:03:11.538,01:03:14.916,01:03:16.376,01:03:26.011,01:03:37.272,01:04:03.757,01:04:08.595,01:04:28.907,01:04:31.076,01:04:38.416,01:04:49.594,01:04:50.720,01:04:52.222,01:05:01.064,01:05:07.195,01:05:13.618,01:05:15.411,01:05:18.790,01:05:20.875,01:05:23.586,01:05:46.734,01:05:49.904,01:05:56.119,01:06:09.174,01:06:11.467,01:06:26.149,01:06:28.860,01:06:38.786,01:06:56.054,01:07:46.437,01:07:49.274,01:07:51.442,01:07:56.823,01:07:58.658,01:08:06.207,01:08:09.043,01:08:12.088,01:08:13.673,01:08:16.092,01:08:17.719,01:08:30.606,01:08:31.608,01:08:52.837,01:08:54.964,01:08:56.466,01:08:58.968,01:09:33.002,01:09:36.672,01:09:37.673,01:11:36.959,01:11:44.634,01:12:31.222,01:15:11.465,01:16:43.557,01:16:46.101,01:16:50.648,01:17:02.368,01:17:12.127,01:17:51.041,01:17:57.256,01:17:59.633,01:18:08.559,01:18:09.768,01:18:22.489,01:18:24.366,01:18:27.202,01:18:37.379,01:18:39.298,01:18:40.674,01:18:47.640,01:19:14.625,01:19:32.059,01:20:06.301,01:20:52.848,01:21:00.981,01:21:03.484,01:21:05.861,01:21:10.115,01:21:17.206,01:21:19.875,01:21:28.634,01:21:51.281,01:22:21.019,01:22:24.731,01:22:41.373,01:22:48.672,01:22:50.799,01:22:53.844,01:22:56.388,01:22:59.349,01:23:01.810,01:23:10.360,01:23:15.657,01:23:22.831,01:23:24.666,01:23:27.294,01:23:29.963,01:23:36.970,01:23:39.848,01:23:47.689,01:23:52.527,01:23:58.492,01:24:00.786,01:24:02.913,01:24:04.665,01:24:09.378,01:24:16.301,01:24:27.980,01:24:33.110,01:25:20.866,01:26:41.113,01:26:42.197,01:26:54.167,01:26:55.877,01:27:02.884,01:27:21.736,01:27:27.993,01:27:29.161,01:27:34.082,01:28:10.202,01:28:47.948,01:28:53.912,01:30:08.236,01:30:10.196,01:30:18.413,01:30:32.969,01:30:38.808,01:32:12.902,01:32:27.959,01:32:30.295,01:32:35.216,01:32:39.304,01:33:11.002,01:33:20.136,01:33:28.853,01:33:32.398,01:33:35.235,01:35:28.556,01:37:23.546,01:37:55.995,01:38:03.628,01:38:05.296,01:38:06.547,01:38:08.174,01:38:09.342,01:38:12.970,01:38:19.894,01:38:21.229,01:38:27.610,01:38:28.903,01:38:30.655,01:38:36.577,01:38:38.246,01:38:45.086,01:38:46.629,01:38:51.384,01:38:53.594,01:38:54.762,01:38:56.472,01:39:07.066,01:39:10.987,01:39:40.433,01:39:42.685
Scene Number,Start Frame,Start Timecode,Start Time (seconds),End Frame,End Timecode,End Time (seconds),Length (frames),Length (timecode),Length (seconds)
171,87731,01:00:59.072,3659.072,87817,01:01:02.701,3662.701,87,00:00:03.629,3.629
172,87818,01:01:02.701,3662.701,87856,01:01:04.327,3664.327,39,00:00:01.627,1.627
173,87857,01:01:04.327,3664.327,87997,01:01:10.208,3670.208,141,00:00:05.881,5.881
174,87998,01:01:10.208,3670.208,88028,01:01:11.501,3671.501,31,00:00:01.293,1.293
175,88029,01:01:11.501,3671.501,88180,01:01:17.841,3677.841,152,00:00:06.340,6.340
176,88181,01:01:17.841,3677.841,88392,01:01:26.683,3686.683,212,00:00:08.842,8.842
177,88393,01:01:26.683,3686.683,88467,01:01:29.811,3689.811,75,00:00:03.128,3.128
178,88468,01:01:29.811,3689.811,88521,01:01:32.063,3692.063,54,00:00:02.252,2.252
179,88522,01:01:32.063,3692.063,88604,01:01:35.525,3695.525,83,00:00:03.462,3.462
180,88605,01:01:35.525,3695.525,88651,01:01:37.485,3697.485,47,00:00:01.960,1.960
181,88652,01:01:37.485,3697.485,88672,01:01:38.361,3698.361,21,00:00:00.876,0.876
182,88673,01:01:38.361,3698.361,88709,01:01:39.905,3699.905,37,00:00:01.543,1.543
183,88710,01:01:39.905,3699.905,88798,01:01:43.617,3703.617,89,00:00:03.712,3.712
184,88799,01:01:43.617,3703.617,89797,01:02:25.283,3745.283,999,00:00:41.667,41.667
185,89798,01:02:25.283,3745.283,89838,01:02:26.993,3746.993,41,00:00:01.710,1.710
186,89839,01:02:26.993,3746.993,89945,01:02:31.456,3751.456,107,00:00:04.463,4.463
187,89946,01:02:31.456,3751.456,90057,01:02:36.127,3756.127,112,00:00:04.671,4.671
188,90058,01:02:36.127,3756.127,90133,01:02:39.297,3759.297,76,00:00:03.170,3.170
189,90134,01:02:39.297,3759.297,90284,01:02:45.595,3765.595,151,00:00:06.298,6.298
190,90285,01:02:45.595,3765.595,90482,01:02:53.853,3773.853,198,00:00:08.258,8.258
191,90483,01:02:53.853,3773.853,90542,01:02:56.356,3776.356,60,00:00:02.502,2.502
192,90543,01:02:56.356,3776.356,90707,01:03:03.238,3783.238,165,00:00:06.882,6.882
193,90708,01:03:03.238,3783.238,90769,01:03:05.824,3785.824,62,00:00:02.586,2.586
194,90770,01:03:05.824,3785.824,90871,01:03:10.078,3790.078,102,00:00:04.254,4.254
195,90872,01:03:10.078,3790.078,90906,01:03:11.538,3791.538,35,00:00:01.460,1.460
196,90907,01:03:11.538,3791.538,90987,01:03:14.916,3794.916,81,00:00:03.378,3.378
197,90988,01:03:14.916,3794.916,91022,01:03:16.376,3796.376,35,00:00:01.460,1.460
198,91023,01:03:16.376,3796.376,91253,01:03:26.011,3806.011,231,00:00:09.635,9.635
199,91254,01:03:26.011,3806.011,91523,01:03:37.272,3817.272,270,00:00:11.261,11.261
200,91524,01:03:37.272,3817.272,92158,01:04:03.757,3843.757,635,00:00:26.485,26.485
201,92159,01:04:03.757,3843.757,92274,01:04:08.595,3848.595,116,00:00:04.838,4.838
202,92275,01:04:08.595,3848.595,92761,01:04:28.907,3868.907,487,00:00:20.312,20.312
203,92762,01:04:28.907,3868.907,92813,01:04:31.076,3871.076,52,00:00:02.169,2.169
204,92814,01:04:31.076,3871.076,92989,01:04:38.416,3878.416,176,00:00:07.341,7.341
205,92990,01:04:38.416,3878.416,93257,01:04:49.594,3889.594,268,00:00:11.178,11.178
206,93258,01:04:49.594,3889.594,93284,01:04:50.720,3890.720,27,00:00:01.126,1.126
207,93285,01:04:50.720,3890.720,93320,01:04:52.222,3892.222,36,00:00:01.501,1.501
208,93321,01:04:52.222,3892.222,93532,01:05:01.064,3901.064,212,00:00:08.842,8.842
209,93533,01:05:01.064,3901.064,93679,01:05:07.195,3907.195,147,00:00:06.131,6.131
210,93680,01:05:07.195,3907.195,93833,01:05:13.618,3913.618,154,00:00:06.423,6.423
211,93834,01:05:13.618,3913.618,93876,01:05:15.411,3915.411,43,00:00:01.793,1.793
212,93877,01:05:15.411,3915.411,93957,01:05:18.790,3918.790,81,00:00:03.378,3.378
213,93958,01:05:18.790,3918.790,94007,01:05:20.875,3920.875,50,00:00:02.085,2.085
214,94008,01:05:20.875,3920.875,94072,01:05:23.586,3923.586,65,00:00:02.711,2.711
215,94073,01:05:23.586,3923.586,94627,01:05:46.734,3946.734,555,00:00:23.148,23.148
216,94628,01:05:46.734,3946.734,94703,01:05:49.904,3949.904,76,00:00:03.170,3.170
217,94704,01:05:49.904,3949.904,94852,01:05:56.119,3956.119,149,00:00:06.215,6.215
218,94853,01:05:56.119,3956.119,95165,01:06:09.174,3969.174,313,00:00:13.055,13.055
219,95166,01:06:09.174,3969.174,95220,01:06:11.467,3971.467,55,00:00:02.294,2.294
220,95221,01:06:11.467,3971.467,95572,01:06:26.149,3986.149,352,00:00:14.681,14.681
221,95573,01:06:26.149,3986.149,95637,01:06:28.860,3988.860,65,00:00:02.711,2.711
222,95638,01:06:28.860,3988.860,95875,01:06:38.786,3998.786,238,00:00:09.927,9.927
223,95876,01:06:38.786,3998.786,96289,01:06:56.054,4016.054,414,00:00:17.267,17.267
224,96290,01:06:56.054,4016.054,97497,01:07:46.437,4066.437,1208,00:00:50.384,50.384
225,97498,01:07:46.437,4066.437,97565,01:07:49.274,4069.274,68,00:00:02.836,2.836
226,97566,01:07:49.274,4069.274,97617,01:07:51.442,4071.442,52,00:00:02.169,2.169
227,97618,01:07:51.442,4071.442,97746,01:07:56.823,4076.823,129,00:00:05.380,5.380
228,97747,01:07:56.823,4076.823,97790,01:07:58.658,4078.658,44,00:00:01.835,1.835
229,97791,01:07:58.658,4078.658,97971,01:08:06.207,4086.207,181,00:00:07.549,7.549
230,97972,01:08:06.207,4086.207,98039,01:08:09.043,4089.043,68,00:00:02.836,2.836
231,98040,01:08:09.043,4089.043,98112,01:08:12.088,4092.088,73,00:00:03.045,3.045
232,98113,01:08:12.088,4092.088,98150,01:08:13.673,4093.673,38,00:00:01.585,1.585
233,98151,01:08:13.673,4093.673,98208,01:08:16.092,4096.092,58,00:00:02.419,2.419
234,98209,01:08:16.092,4096.092,98247,01:08:17.719,4097.719,39,00:00:01.627,1.627
235,98248,01:08:17.719,4097.719,98556,01:08:30.606,4110.606,309,00:00:12.888,12.888
236,98557,01:08:30.606,4110.606,98580,01:08:31.608,4111.608,24,00:00:01.001,1.001
237,98581,01:08:31.608,4111.608,99089,01:08:52.837,4132.837,509,00:00:21.230,21.230
238,99090,01:08:52.837,4132.837,99140,01:08:54.964,4134.964,51,00:00:02.127,2.127
239,99141,01:08:54.964,4134.964,99176,01:08:56.466,4136.466,36,00:00:01.501,1.501
240,99177,01:08:56.466,4136.466,99236,01:08:58.968,4138.968,60,00:00:02.502,2.502
241,99237,01:08:58.968,4138.968,100052,01:09:33.002,4173.002,816,00:00:34.034,34.034
242,100053,01:09:33.002,4173.002,100140,01:09:36.672,4176.672,88,00:00:03.670,3.670
243,100141,01:09:36.672,4176.672,100164,01:09:37.673,4177.673,24,00:00:01.001,1.001
244,100165,01:09:37.673,4177.673,103024,01:11:36.959,4296.959,2860,00:01:59.286,119.286
245,103025,01:11:36.959,4296.959,103208,01:11:44.634,4304.634,184,00:00:07.674,7.674
246,103209,01:11:44.634,4304.634,104325,01:12:31.222,4351.222,1117,00:00:46.588,46.588
247,104326,01:12:31.222,4351.222,108167,01:15:11.465,4511.465,3842,00:02:40.243,160.243
248,108168,01:15:11.465,4511.465,110375,01:16:43.557,4603.557,2208,00:01:32.092,92.092
249,110376,01:16:43.557,4603.557,110436,01:16:46.101,4606.101,61,00:00:02.544,2.544
250,110437,01:16:46.101,4606.101,110545,01:16:50.648,4610.648,109,00:00:04.546,4.546
251,110546,01:16:50.648,4610.648,110826,01:17:02.368,4622.368,281,00:00:11.720,11.720
252,110827,01:17:02.368,4622.368,111060,01:17:12.127,4632.127,234,00:00:09.760,9.760
253,111061,01:17:12.127,4632.127,111993,01:17:51.041,4671.041,933,00:00:38.914,38.914
254,111994,01:17:51.041,4671.041,112142,01:17:57.256,4677.256,149,00:00:06.215,6.215
255,112143,01:17:57.256,4677.256,112199,01:17:59.633,4679.633,57,00:00:02.377,2.377
256,112200,01:17:59.633,4679.633,112413,01:18:08.559,4688.559,214,00:00:08.926,8.926
257,112414,01:18:08.559,4688.559,112442,01:18:09.768,4689.768,29,00:00:01.210,1.210
258,112443,01:18:09.768,4689.768,112747,01:18:22.489,4702.489,305,00:00:12.721,12.721
259,112748,01:18:22.489,4702.489,112792,01:18:24.366,4704.366,45,00:00:01.877,1.877
260,112793,01:18:24.366,4704.366,112860,01:18:27.202,4707.202,68,00:00:02.836,2.836
261,112861,01:18:27.202,4707.202,113104,01:18:37.379,4717.379,244,00:00:10.177,10.177
262,113105,01:18:37.379,4717.379,113150,01:18:39.298,4719.298,46,00:00:01.919,1.919
263,113151,01:18:39.298,4719.298,113183,01:18:40.674,4720.674,33,00:00:01.376,1.376
264,113184,01:18:40.674,4720.674,113350,01:18:47.640,4727.640,167,00:00:06.965,6.965
265,113351,01:18:47.640,4727.640,113997,01:19:14.625,4754.625,647,00:00:26.985,26.985
266,113998,01:19:14.625,4754.625,114415,01:19:32.059,4772.059,418,00:00:17.434,17.434
267,114416,01:19:32.059,4772.059,115236,01:20:06.301,4806.301,821,00:00:34.243,34.243
268,115237,01:20:06.301,4806.301,116352,01:20:52.848,4852.848,1116,00:00:46.546,46.546
269,116353,01:20:52.848,4852.848,116547,01:21:00.981,4860.981,195,00:00:08.133,8.133
270,116548,01:21:00.981,4860.981,116607,01:21:03.484,4863.484,60,00:00:02.502,2.502
271,116608,01:21:03.484,4863.484,116664,01:21:05.861,4865.861,57,00:00:02.377,2.377
272,116665,01:21:05.861,4865.861,116766,01:21:10.115,4870.115,102,00:00:04.254,4.254
273,116767,01:21:10.115,4870.115,116936,01:21:17.206,4877.206,170,00:00:07.090,7.090
274,116937,01:21:17.206,4877.206,117000,01:21:19.875,4879.875,64,00:00:02.669,2.669
275,117001,01:21:19.875,4879.875,117210,01:21:28.634,4888.634,210,00:00:08.759,8.759
276,117211,01:21:28.634,4888.634,117753,01:21:51.281,4911.281,543,00:00:22.648,22.648
277,117754,01:21:51.281,4911.281,118466,01:22:21.019,4941.019,713,00:00:29.738,29.738
278,118467,01:22:21.019,4941.019,118555,01:22:24.731,4944.731,89,00:00:03.712,3.712
279,118556,01:22:24.731,4944.731,118954,01:22:41.373,4961.373,399,00:00:16.642,16.642
280,118955,01:22:41.373,4961.373,119129,01:22:48.672,4968.672,175,00:00:07.299,7.299
281,119130,01:22:48.672,4968.672,119180,01:22:50.799,4970.799,51,00:00:02.127,2.127
282,119181,01:22:50.799,4970.799,119253,01:22:53.844,4973.844,73,00:00:03.045,3.045
283,119254,01:22:53.844,4973.844,119314,01:22:56.388,4976.388,61,00:00:02.544,2.544
284,119315,01:22:56.388,4976.388,119385,01:22:59.349,4979.349,71,00:00:02.961,2.961
285,119386,01:22:59.349,4979.349,119444,01:23:01.810,4981.810,59,00:00:02.461,2.461
286,119445,01:23:01.810,4981.810,119649,01:23:10.360,4990.360,205,00:00:08.550,8.550
287,119650,01:23:10.360,4990.360,119776,01:23:15.657,4995.657,127,00:00:05.297,5.297
288,119777,01:23:15.657,4995.657,119948,01:23:22.831,5002.831,172,00:00:07.174,7.174
289,119949,01:23:22.831,5002.831,119992,01:23:24.666,5004.666,44,00:00:01.835,1.835
290,119993,01:23:24.666,5004.666,120055,01:23:27.294,5007.294,63,00:00:02.628,2.628
291,120056,01:23:27.294,5007.294,120119,01:23:29.963,5009.963,64,00:00:02.669,2.669
292,120120,01:23:29.963,5009.963,120287,01:23:36.970,5016.970,168,00:00:07.007,7.007
293,120288,01:23:36.970,5016.970,120356,01:23:39.848,5019.848,69,00:00:02.878,2.878
294,120357,01:23:39.848,5019.848,120544,01:23:47.689,5027.689,188,00:00:07.841,7.841
295,120545,01:23:47.689,5027.689,120660,01:23:52.527,5032.527,116,00:00:04.838,4.838
296,120661,01:23:52.527,5032.527,120803,01:23:58.492,5038.492,143,00:00:05.964,5.964
297,120804,01:23:58.492,5038.492,120858,01:24:00.786,5040.786,55,00:00:02.294,2.294
298,120859,01:24:00.786,5040.786,120909,01:24:02.913,5042.913,51,00:00:02.127,2.127
299,120910,01:24:02.913,5042.913,120951,01:24:04.665,5044.665,42,00:00:01.752,1.752
300,120952,01:24:04.665,5044.665,121064,01:24:09.378,5049.378,113,00:00:04.713,4.713
301,121065,01:24:09.378,5049.378,121230,01:24:16.301,5056.301,166,00:00:06.924,6.924
302,121231,01:24:16.301,5056.301,121510,01:24:27.980,5067.980,280,00:00:11.678,11.678
303,121511,01:24:27.980,5067.980,121633,01:24:33.110,5073.110,123,00:00:05.130,5.130
304,121634,01:24:33.110,5073.110,122778,01:25:20.866,5120.866,1145,00:00:47.756,47.756
305,122779,01:25:20.866,5120.866,124702,01:26:41.113,5201.113,1924,00:01:20.247,80.247
306,124703,01:26:41.113,5201.113,124728,01:26:42.197,5202.197,26,00:00:01.084,1.084
307,124729,01:26:42.197,5202.197,125015,01:26:54.167,5214.167,287,00:00:11.970,11.970
308,125016,01:26:54.167,5214.167,125056,01:26:55.877,5215.877,41,00:00:01.710,1.710
309,125057,01:26:55.877,5215.877,125224,01:27:02.884,5222.884,168,00:00:07.007,7.007
310,125225,01:27:02.884,5222.884,125676,01:27:21.736,5241.736,452,00:00:18.852,18.852
311,125677,01:27:21.736,5241.736,125826,01:27:27.993,5247.993,150,00:00:06.256,6.256
312,125827,01:27:27.993,5247.993,125854,01:27:29.161,5249.161,28,00:00:01.168,1.168
313,125855,01:27:29.161,5249.161,125972,01:27:34.082,5254.082,118,00:00:04.922,4.922
314,125973,01:27:34.082,5254.082,126838,01:28:10.202,5290.202,866,00:00:36.119,36.119
315,126839,01:28:10.202,5290.202,127743,01:28:47.948,5327.948,905,00:00:37.746,37.746
316,127744,01:28:47.948,5327.948,127886,01:28:53.912,5333.912,143,00:00:05.964,5.964
317,127887,01:28:53.912,5333.912,129668,01:30:08.236,5408.236,1782,00:01:14.324,74.324
318,129669,01:30:08.236,5408.236,129715,01:30:10.196,5410.196,47,00:00:01.960,1.960
319,129716,01:30:10.196,5410.196,129912,01:30:18.413,5418.413,197,00:00:08.217,8.217
320,129913,01:30:18.413,5418.413,130261,01:30:32.969,5432.969,349,00:00:14.556,14.556
321,130262,01:30:32.969,5432.969,130401,01:30:38.808,5438.808,140,00:00:05.839,5.839
322,130402,01:30:38.808,5438.808,132657,01:32:12.902,5532.902,2256,00:01:34.094,94.094
323,132658,01:32:12.902,5532.902,133018,01:32:27.959,5547.959,361,00:00:15.057,15.057
324,133019,01:32:27.959,5547.959,133074,01:32:30.295,5550.295,56,00:00:02.336,2.336
325,133075,01:32:30.295,5550.295,133192,01:32:35.216,5555.216,118,00:00:04.922,4.922
326,133193,01:32:35.216,5555.216,133290,01:32:39.304,5559.304,98,00:00:04.087,4.087
327,133291,01:32:39.304,5559.304,134050,01:33:11.002,5591.002,760,00:00:31.698,31.698
328,134051,01:33:11.002,5591.002,134269,01:33:20.136,5600.136,219,00:00:09.134,9.134
329,134270,01:33:20.136,5600.136,134478,01:33:28.853,5608.853,209,00:00:08.717,8.717
330,134479,01:33:28.853,5608.853,134563,01:33:32.398,5612.398,85,00:00:03.545,3.545
331,134564,01:33:32.398,5612.398,134631,01:33:35.235,5615.235,68,00:00:02.836,2.836
332,134632,01:33:35.235,5615.235,137348,01:35:28.556,5728.556,2717,00:01:53.322,113.322
333,137349,01:35:28.556,5728.556,140105,01:37:23.546,5843.546,2757,00:01:54.990,114.990
334,140106,01:37:23.546,5843.546,140883,01:37:55.995,5875.995,778,00:00:32.449,32.449
335,140884,01:37:55.995,5875.995,141066,01:38:03.628,5883.628,183,00:00:07.633,7.633
336,141067,01:38:03.628,5883.628,141106,01:38:05.296,5885.296,40,00:00:01.668,1.668
337,141107,01:38:05.296,5885.296,141136,01:38:06.547,5886.547,30,00:00:01.251,1.251
338,141137,01:38:06.547,5886.547,141175,01:38:08.174,5888.174,39,00:00:01.627,1.627
339,141176,01:38:08.174,5888.174,141203,01:38:09.342,5889.342,28,00:00:01.168,1.168
340,141204,01:38:09.342,5889.342,141290,01:38:12.970,5892.970,87,00:00:03.629,3.629
341,141291,01:38:12.970,5892.970,141456,01:38:19.894,5899.894,166,00:00:06.924,6.924
342,141457,01:38:19.894,5899.894,141488,01:38:21.229,5901.229,32,00:00:01.335,1.335
343,141489,01:38:21.229,5901.229,141641,01:38:27.610,5907.610,153,00:00:06.381,6.381
344,141642,01:38:27.610,5907.610,141672,01:38:28.903,5908.903,31,00:00:01.293,1.293
345,141673,01:38:28.903,5908.903,141714,01:38:30.655,5910.655,42,00:00:01.752,1.752
346,141715,01:38:30.655,5910.655,141856,01:38:36.577,5916.577,142,00:00:05.923,5.923
347,141857,01:38:36.577,5916.577,141896,01:38:38.246,5918.246,40,00:00:01.668,1.668
348,141897,01:38:38.246,5918.246,142060,01:38:45.086,5925.086,164,00:00:06.840,6.840
349,142061,01:38:45.086,5925.086,142097,01:38:46.629,5926.629,37,00:00:01.543,1.543
350,142098,01:38:46.629,5926.629,142211,01:38:51.384,5931.384,114,00:00:04.755,4.755
351,142212,01:38:51.384,5931.384,142264,01:38:53.594,5933.594,53,00:00:02.211,2.211
352,142265,01:38:53.594,5933.594,142292,01:38:54.762,5934.762,28,00:00:01.168,1.168
353,142293,01:38:54.762,5934.762,142333,01:38:56.472,5936.472,41,00:00:01.710,1.710
354,142334,01:38:56.472,5936.472,142587,01:39:07.066,5947.066,254,00:00:10.594,10.594
355,142588,01:39:07.066,5947.066,142681,01:39:10.987,5950.987,94,00:00:03.921,3.921
356,142682,01:39:10.987,5950.987,143387,01:39:40.433,5980.433,706,00:00:29.446,29.446
357,143388,01:39:40.433,5980.433,143441,01:39:42.685,5982.685,54,00:00:02.252,2.252
358,143442,01:39:42.685,5982.685,145269,01:40:58.928,6058.928,1828,00:01:16.243,76.243
