text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
i've been delighted where are you going,1465.6,5.92,1468.56,0.5106,0.7,0.7,-0.025301428348716196,0.0844964612242026,0.08089807120008971
to stay in i have to tell about the,1470.48,3.439,1472.1995,0.0,0.0,-0.5,-0.025499849325200136,0.08597831578712803,0.0825234772894636
hotel see if there any messages,1471.52,16.32,1479.68,0.0,0.0,0.2,-0.02597001685833003,0.08900719398031604,0.08545462535656213
you have to i have to,1473.919,13.921,1480.8795,0.0,0.0,0.2,-0.026053333930365692,0.08949063629653418,0.085870437825731
this is a very strange love affair,1489.919,4.0,1491.919,0.5244,0.2175,0.4,-0.02692553664978871,0.09390826246906266,0.08893328480973015
maybe the fact that you don't love me,1495.84,7.76,1499.72,-0.5216,0.5,-0.7,-0.027659347550396705,0.096992556717281,0.09019937231348595
hello palace hotel following days,1499.2,6.16,1502.28,0.0,0.0,0.3,-0.027921900688198206,0.09799739701260302,0.09043981288266434
it's dr devlin are there any messages,1503.6,3.92,1505.56,0.0,0.0,0.2,-0.028274249710349177,0.09927930983631106,0.09061551015539225
but i don't love you i'll let you know,1507.52,5.36,1510.2,-0.6759,0.5,-0.7,-0.02880366839370397,0.10108173989043556,0.09060133688904091
you haven't said anything action speak,1510.559,4.561,1512.8395,0.0,0.1,0.6,-0.02912122124104856,0.10210110985004694,0.09045128587095844
out louder than words,1512.88,15.44,1520.6,0.0,0.0,0.7,-0.03012487446592088,0.10507197826095764,0.08938602931217488
there is good read it tell me,1515.12,16.159,1523.1995,0.4404,0.7,0.7,-0.030484757307116618,0.10605802021682384,0.08881298329558777
prescott wants me over right away did he,1528.32,4.08,1530.36,0.0,0.2428571428571428,-0.7,-0.031537385515088015,0.10874901949922583,0.08666729813104347
say what about,1531.279,6.0,1534.279,0.0,0.0,0.2,-0.03215008014887575,0.11020516629602405,0.08516052534737573
no maybe it's our assignment,1532.4,4.879,1534.8395,-0.296,0.0,-0.5,-0.03223974421853545,0.11041240987129211,0.08492687365407352
do you want me to bring anything back,1544.96,3.599,1546.7595,0.0772,0.0,0.3,-0.03426058325415216,0.11475516589122149,0.0789717540136053
with me yes,1546.159,5.441,1548.8795,0.4019,0.0,0.7,-0.03464161475897822,0.11551381555433891,0.07773124676106118
what about a nice bottle of,1548.559,6.241,1551.6795,0.4215,0.6,0.6,-0.0351542386477957,0.11650903541229525,0.07601739489655408
seven wine,1555.12,2.72,1556.4799999999998,0.0,0.0,0.4,-0.036056977283456804,0.11819673034213968,0.07289222985604016
what is it devin what's the matter i,1582.159,2.961,1583.6395,0.0258,0.0,-0.7,-0.04164988116223392,0.12724854343704411,0.05187195007451316
don't know if she'll do it what do you,1583.84,2.319,1584.9995,0.0,0.0,0.2,-0.04194811891873615,0.12767727887110647,0.05071750877234705
mean you don't think she'd,1585.12,2.24,1586.2399999999998,0.0,-0.3125,0.3,-0.042221401421326105,0.12806612816050134,0.04965955106871269
you haven't discussed it with her have,1586.159,2.64,1587.479,0.0,0.0,-0.7,-0.042495511929922694,0.128452377288636,0.048598586592260934
you no i didn't know what the job was,1587.36,2.799,1588.7595,-0.296,0.0,-0.7,-0.04277998723536062,0.1288493049302413,0.047498028748739936
until this moment well what do you mean,1588.799,2.48,1590.039,0.2732,-0.3125,0.2,-0.04306540810662059,0.1292436067203371,0.04639466768041957
she wouldn't do it,1590.159,2.321,1591.3195,0.0,0.0,-0.7,-0.04335218639789746,0.12963587618228264,0.04528723996546874
well i don't think she's that type of,1591.279,2.561,1592.5595,0.2732,0.0,0.2,-0.04363094356066602,0.13001348581757333,0.04421221832442321
woman she strikes me as me i'll,1592.48,4.64,1594.8,-0.3612,0.0,0.2,-0.04413713389882845,0.13069008294630774,0.04226463362752089
understand your attitude,1593.84,3.28,1595.48,0.0,0.0,0.3,-0.04429138293320472,0.13089396895449976,0.04167251888163263
why do you think she won't do it well,1597.44,3.52,1599.2,-0.2057,0.0,-0.7,-0.0451400166797588,0.13199708456138465,0.03842891449996446
she's had no experience,1599.52,4.08,1601.56,-0.296,0.0,-0.7,-0.0456823415885824,0.13268598655016364,0.03637085074023518
oh come now what experience does she,1600.96,4.0,1602.96,0.0,0.0,-0.7,-0.046005399536762775,0.13309057827551043,0.03515130049485617
like do you think,1603.6,2.8,1605.0,0.3612,0.0,0.4,-0.046477816361713206,0.13367461469198505,0.03337751258809655
she's never been trained for that kind,1604.96,3.52,1606.72,0.5267,0.6,-0.7,-0.04687758154574235,0.13416189783066554,0.03188620303247296
of work let's see through her miss euban,1606.4,3.6,1608.2,-0.1531,0.0,0.2,-0.04722256196523123,0.134577379128085,0.030606995297450156
was chosen not only because her father,1608.48,3.199,1610.0795,0.0,0.0,0.4,-0.04766190489382619,0.13509987611299556,0.028989012069589124
gives her an ideal background but,1610.0,2.0,1611.0,0.296,0.8421430399221703,0.3,-0.0478775531337963,0.13535365660299978,0.028199659256023798
sebastian knows her,1612.0,3.039,1613.5195,0.0,0.0,0.7,-0.048469280777593715,0.13604107813453614,0.02605112572403691
oh yes he was once in love with her,1615.279,4.241,1617.3995,0.7845,0.5,0.7,-0.04938427059242548,0.1370787401064266,0.02278345756169898
oh i didn't know that i don't see why,1620.0,3.76,1621.88,0.0,0.0,-0.7,-0.0504453981738842,0.13824464118874616,0.01908691669985084
we're arguing about petty things like,1622.24,3.52,1624.0,-0.3182,0.0,-0.7,-0.05094877434912752,0.13878394750691758,0.017371939705134384
this we've got important work to do,1623.76,3.84,1625.68,0.2023,0.4,0.6,-0.05134812144797914,0.13920559069518063,0.01603038801311596
sebastian's house is a cover-up for,1625.76,3.36,1627.44,-0.296,0.0,0.3,-0.051766815625814325,0.13964181541804824,0.014642770094374213
whatever this farm and group's up to,1627.6,2.559,1628.8795,0.0,0.0,-0.7,-0.0521094548860743,0.13999438046406876,0.01352221775775072
here in rio,1629.12,2.4,1630.32,0.0,0.0,0.7,-0.052452451107259476,0.14034335236766127,0.012414542757937668
we've got to get ms hooverman inside,1630.159,2.721,1631.5195,0.0,0.0,0.6,-0.05273811862180532,0.14063098719196807,0.01150308196221918
that house and find out what's going on,1631.52,1.68,1632.36,0.0,0.0,0.3,-0.05293830216304661,0.14083092564522606,0.01087053232639636
yes that's right so i think you'd better,1633.2,3.2,1634.8,0.6808,0.3928571428571428,0.7,-0.053519408750334646,0.14140377391961947,0.009064097763447802
go back to ms huberman and explain to,1634.799,2.801,1636.1995,0.0,0.0,0.4,-0.05385262082200184,0.14172720604237452,0.00804896791096556
her what she has to do,1636.4,4.639,1638.7195000000002,0.0,0.0,0.2,-0.0544522790979331,0.14230004104551586,0.006261945194579652
i uh what is it nothing sir,1637.6,5.36,1640.28,0.0,0.0,0.3,-0.054823302329271795,0.1426485463712858,0.005182961140556722
oh i thought you were gonna say,1641.039,3.841,1642.9595,0.0,0.0,-0.7,-0.05545961086667108,0.1432357194284814,0.003382359595225019
something how is the meeting to be,1642.96,4.0,1644.96,0.0,0.0,0.2,-0.05593388393531927,0.1436647330519269,0.0020831134996500316
arranged oh well we've discussed that i,1644.88,2.64,1646.2,0.2732,0.0,0.2,-0.05622745529404569,0.14392659187982318,0.0012979987220733845
riding club would be the best place,1647.52,3.84,1649.44,0.6369,0.8421430399221703,0.7,-0.056992811622590005,0.14459595573522488,-0.000676954951059898
sebastian usually rides there in the,1649.76,3.12,1651.32,0.0,-0.25,0.3,-0.05743560176982045,0.14497439486879116,-0.0017699590322223574
so the rest is up to you and miss,1652.88,3.919,1654.8395,-0.1531,0.0,0.4,-0.05826151330491114,0.14566290542426746,-0.0037055779438905185
okay devlin that's all all right,1657.039,12.801,1663.4395,0.2263,0.3928571428571428,0.3,-0.06025908890979218,0.14723320683256552,-0.007775442730406118
there is that you huh i'm glad you're,1672.64,4.8,1675.0400000000002,0.4588,0.5,0.4,-0.06289223750546633,0.14908928453486003,-0.011670268185301607
late this chicken took longer than i,1676.0,2.799,1677.3995,0.0,-0.4499999999999999,-0.7,-0.06341715995786441,0.14942861704971505,-0.012247829584824278
what did they say hope it isn't done too,1678.799,3.281,1680.4395,0.4404,0.0,-0.4,-0.06408740697125222,0.14984628035232853,-0.012891273356155685
much because they caught fire once,1682.08,5.92,1685.04,-0.34,0.2,0.2,-0.06508775623078096,0.1504358688523964,-0.013657284821853872
i think it's better if i cut it up out,1686.08,4.24,1688.1999999999998,0.2023,0.5,-0.7,-0.06576442370944417,0.15081073598808678,-0.014044468681684887
here unless you want a half of one to,1688.0,3.84,1689.92,0.0772,-0.1666666666666666,0.2,-0.06612894143725656,0.15100432740397016,-0.01420943418365375
we're going to add knives and forks,1691.84,3.839,1693.7595,0.0,0.0,0.4,-0.06693248463408195,0.1514095621375545,-0.014465438585339482
after all i've decided we're going to,1693.84,3.439,1695.5594999999998,0.0,0.0,0.4,-0.06730416043502276,0.15158660656803877,-0.01453375640092208
eat in style,1695.679,3.12,1697.239,0.0,0.0,0.6,-0.06764794004842496,0.15174427541016414,-0.014568698608101218
marriage must be wonderful with this,1697.279,4.961,1699.7595,0.5719,0.8421430399221703,0.2,-0.06815823145050683,0.1519671521700113,-0.014570389414422402
sort of thing going on every day,1698.799,3.441,1700.5195,0.0,0.0,0.3,-0.06831073778532716,0.15203109635104883,-0.01455922497828302
i wonder if it's too cold out here maybe,1703.039,8.801,1707.4395,0.0,-0.6,0.3,-0.06966886966917506,0.1525428663564378,-0.014220892789390835
we should eat inside huh,1704.559,11.12,1710.119,0.0,0.0,0.2,-0.07017927626335492,0.15270644529983907,-0.013981322795406051
hasn't something like this happen before,1711.84,3.839,1713.7595,-0.2755,0.0,0.3,-0.07085806594027484,0.15289720456169403,-0.013565563754279466
what's the matter don't look so tense,1717.6,7.28,1721.24,-0.4618,-0.3333333333333333,0.7,-0.07219665975169585,0.1531732472804494,-0.012410664969439196
well handsome i think you better tell,1724.88,3.519,1726.6395,0.802,0.5,-0.7,-0.0731127728093213,0.15327350117728716,-0.011351560240846626
mama what's going on all this secrecy is,1726.32,5.28,1728.96,0.0,0.0,-0.7,-0.07349283711660239,0.15329059249839067,-0.010844430046796548
going to ruin my little dinner,1728.399,7.201,1731.9995,-0.5859,-0.1875,-0.7,-0.07397777546463859,0.15328902220852064,-0.010136843767204468
come on mr d what is darkening your brow,1731.6,7.92,1735.56,0.0,0.0,0.4,-0.07452667663378723,0.15325224668482496,-0.00925018869139604
after dinner no no,1735.6,6.16,1738.6799999999998,0.2235,0.0,-0.8,-0.07499012207239333,0.1531886666183863,-0.008426529192908934
look i'll make it easy for you the time,1739.52,3.68,1741.36,0.4404,0.4333333333333333,0.4,-0.075374728069914,0.1531104064713646,-0.007687467684042849
has come when you must tell me that you,1741.76,3.68,1743.6,0.0,0.0,-0.5,-0.07568638980614145,0.15302806890914203,-0.007049359159394041
have a wife and two adorable children,1743.2,4.24,1745.32,0.4939,0.5,0.8,-0.07591952160944015,0.1529543026089596,-0.0065477999120391005
and this madness between us can't go on,1745.44,3.119,1746.9995,-0.4404,0.0,-0.7,-0.07614189600754064,0.1528733774284325,-0.006049064375496688
any longer,1747.44,6.4,1750.64,0.0,0.0,0.2,-0.07660567564264116,0.1526675400333525,-0.004940580019983838
i bet you've heard that line often,1748.559,5.281,1751.1995,0.0,0.0,-0.5,-0.07667470197887614,0.15263218900381012,-0.004767202952755553
right below the belt every time,1754.72,3.439,1756.4395,0.0,0.2857142857142857,0.7,-0.07729127826680489,0.1522525282150965,-0.0031108702347858955
well that isn't fair there skip it,1758.88,4.88,1761.3200000000002,0.0356,0.7,-0.7,-0.07781553460468608,0.15181899887684766,-0.0015270859621547177
we have other things to talk about we've,1762.08,4.079,1764.1195,0.0,-0.125,0.2,-0.07809372387129374,0.1515350327280488,-0.0006069669516225774
oh so there is a job,1766.159,5.921,1769.1195,0.0,0.0,0.2,-0.0785483686167387,0.1509629543638788,0.0010464129784955914
you uh you remember a man named,1769.76,4.96,1772.24,0.0,0.0,0.2,-0.07880393091440559,0.1505632442149054,0.002078581087855392
alex sebastian yes,1775.279,6.561,1778.5595,0.4019,0.0,0.7,-0.07925279265615146,0.1496517387195661,0.004150226033045789
one of my father's friends yes,1778.32,5.92,1781.28,0.7003,0.0,0.2,-0.07941689155645199,0.1492167380655408,0.005027646077992988
he had quite a crush on you i wasn't,1781.84,5.28,1784.48,-0.2212,0.0,0.2,-0.0795868392979829,0.1486718262001253,0.006043407182967794
very responsive,1784.24,2.88,1785.68,0.4201,0.2,0.7,-0.0796440366591959,0.14845815225145192,0.006418928235704641
well he's here the head of a large,1788.159,3.441,1789.8795,0.2732,0.2142857142857142,0.3,-0.07981561603267691,0.14766995240695924,0.007705570919472068
german business concern his family,1789.6,3.199,1791.1995,0.0,0.0,0.2,-0.0798602286227241,0.1474091237155216,0.008100049023173074
always had money,1791.6,2.799,1792.9995,0.0,0.0,0.6,-0.07991376890398096,0.14704329198134433,0.008629385822419509
he's part of the combine to build up the,1792.799,3.201,1794.3995,0.0,0.0,0.6,-0.07994953676259249,0.14675061764433017,0.00903378667109027
german war machine and hopes to keep on,1794.399,2.081,1795.4395,-0.2732,0.0,0.5,-0.07997275033488209,0.14652857302118816,0.009329818996430284
something big it has all the earmarks of,1796.48,4.4,1798.68,0.0,0.0,0.2,-0.08002651703728822,0.14581126397185365,0.0102265057455678
being something big,1798.48,11.36,1804.16,0.0,0.0,0.7,-0.08005221562290052,0.14450970621587184,0.01164383695057982
we have to contact him,1800.88,8.96,1805.36,0.0,0.0,0.3,-0.08004668544430305,0.1442097013924094,0.011935800199651509
go on let's have all of it we're meeting,1818.64,3.759,1820.5195,0.0,0.0,0.7,-0.07961687288365157,0.13994611720666453,0.014933192422193212
him tomorrow,1821.12,4.32,1823.28,0.0,0.0,0.4,-0.07946423094253208,0.1390735400330838,0.015319942216502317
the rest is up to you you've got to work,1822.399,5.441,1825.1195,0.0,0.0,0.7,-0.07934937794972002,0.13847536412901923,0.01554692477413061
on him and land him,1825.44,6.56,1828.72,0.0,0.0,-0.8,-0.07909454087104915,0.13726627619380286,0.015921197659494242
mata hari she makes love for the papers,1827.84,7.36,1831.52,0.6369,0.5,0.4,-0.0788694204541317,0.1362915725928717,0.016150352451314933
there are no papers you land him find,1832.0,4.64,1834.32,-0.296,0.0,-0.7,-0.07862125344560728,0.13528730697476668,0.016327442038420507
out what's going on inside this house,1835.2,2.88,1836.64,0.0,0.0,0.3,-0.07839851289290756,0.13443317425926463,0.016436099660232337
what the group around him is up to and,1836.64,4.159,1838.7195,0.0,0.0,0.2,-0.07818591915187069,0.1336508765406694,0.0165051269581812
report to us,1838.08,2.719,1839.4395,0.0,0.0,0.2,-0.07810949723453535,0.13337637541082506,0.016522927200362546
i suppose you knew about this pretty,1842.159,4.801,1844.5595,0.5789,0.25,0.7,-0.07752516940832892,0.13137128629140513,0.016562467424837156
little job of mine all the time,1844.159,7.041,1847.6795,0.0,-0.1875,0.4,-0.0771347818865846,0.13010469644635814,0.016515075941670666
no i only just found out about it,1846.96,8.319,1851.1195,-0.296,0.0,-0.7,-0.07667519554044204,0.12866996023601154,0.01640390886008593
did you say anything i mean that,1851.2,5.599,1853.9995,0.0,-0.3125,-0.7,-0.07626753201777088,0.12743861414496607,0.016265818231415194
maybe i wasn't the girl for such,1855.279,4.24,1857.399,0.0,0.0,-0.7,-0.07576023877665002,0.12595058088753502,0.016053035426949015
shenanigans,1856.799,2.72,1858.159,0.0,0.0,0.7,-0.07564304391010768,0.1256128797565332,0.01599841668674668
i figured that was up to you if you'd,1859.679,3.681,1861.5195,0.0,0.0,0.2,-0.07510864974645724,0.12409802437632139,0.015727548593387614
care to back out,1862.08,3.04,1863.6,0.4939,0.0,-0.4,-0.07476482215833045,0.12314275548011606,0.015536872011536623
i suppose you told them alicia hubermann,1863.36,3.199,1864.9595,0.0,0.0,0.2,-0.0745349010076927,0.12251146571113941,0.015403242987257273
will have this sebastian eating out of,1865.12,2.88,1866.56,0.0,0.0,-0.7,-0.07425899274596656,0.1217611974187801,0.015237123636656521
her hand in a couple of weeks she's good,1866.559,2.881,1867.9995,0.7269,0.7,0.7,-0.07400607930357146,0.12107994671138417,0.01507986451914337
at that always was,1868.0,4.48,1870.24,0.0,0.0,0.2,-0.07360362443567856,0.12000762772883296,0.014820941989374295
i didn't say anything,1869.44,3.04,1870.96,0.0,0.0,-0.5,-0.07347204948014945,0.11965996738316,0.01473421175005424
not a word for that but this love sick,1873.6,6.959,1877.0795,0.5499,-0.1071428571428571,0.7,-0.07231108834159493,0.11664643208110236,0.013933402387754857
lady you left an hour ago,1877.12,3.439,1878.8395,0.0,0.0,-0.7,-0.07196348741141348,0.11576075240095732,0.013683726171455345
i told you that's the assignment well,1880.72,3.04,1882.24,0.2732,0.0,0.3,-0.07127526860100125,0.11402629660707037,0.013179708208289214
don't get sore there,1883.76,5.6,1886.56,0.2755,0.0,-0.7,-0.0703705206952458,0.1117799225122935,0.012502914523783586
i'm only fishing for a little bird call,1886.799,6.401,1889.9995,0.0,-0.09375,0.4,-0.0696269092193558,0.109958223755457,0.011939198348264924
from my dream man,1889.36,6.88,1892.8,0.25,0.0,0.8,-0.06900688404454601,0.10845396184195284,0.011466613215741337
one little remark such as how dare you,1893.2,3.839,1895.1195,0.0,-0.09375,-0.8,-0.068483823966115,0.10719418826632236,0.011067434600616162
suggest that alicia hubermann the new,1897.039,4.48,1899.279,0.0,0.1363636363636363,0.4,-0.06752512410458197,0.10490455747210559,0.010337620199708006
miss hoover man be submitted to so,1899.279,8.561,1903.5595,-0.1531,0.0,0.4,-0.06651218825973429,0.1025089389381717,0.009573491209172282
ugly a fate that's not funny,1901.519,6.321,1904.6795,-0.6914,-0.4125,-0.7,-0.06624295126556715,0.10187575391065554,0.009372205994277693
do you want me to take the job,1910.159,4.801,1912.5595,0.0772,0.0,0.5,-0.06430285287982525,0.09734986869373727,0.007953895471176538
you're answering for yourself i am,1913.2,3.12,1914.76,0.0,0.0,0.2,-0.06374764985390205,0.09606478114729392,0.007560779312845076
asking you,1914.96,7.76,1918.84,0.0,0.0,0.2,-0.06270404371579812,0.09365896543747024,0.006840577182897571
it's up to you lot of people,1916.32,6.4,1919.52,0.0,0.0,0.2,-0.06252839884022945,0.09325516581682085,0.006721968113532903
oh darling what you didn't tell them,1924.399,3.28,1926.039,0.5859,0.0,0.7,-0.06082165910912783,0.0893450664426968,0.005613245160517662
that you believe i'm nice and that i,1927.679,5.36,1930.359,0.4215,0.6,0.7,-0.05966978131984342,0.08671715758024089,0.004914653720862902
love you and i'll never change back,1929.36,3.679,1931.1995,0.6369,0.25,0.8,-0.05944392406670924,0.08620266309513826,0.0047828196880766154
i'll wait for your answer,1933.44,3.2,1935.04,0.0,0.0,0.7,-0.05840525899907275,0.08383911752774681,0.004199710718950064
what a little pearl you are,1940.72,3.36,1942.4,0.0,-0.1875,0.8,-0.05638784237769006,0.07925538873049322,0.0031850802027357395
never believing me not a word of faith,1946.0,4.08,1948.04,0.4215,0.0,-0.7,-0.05482245624273489,0.07569948765662003,0.0025169996154581513
down the train with alicia that's where,1950.08,4.56,1952.36,0.0,-0.1555555555555555,0.7,-0.05361474734763179,0.07295328125889615,0.002080338384645836
she belongs,1952.0,2.64,1953.32,0.0,0.0,0.7,-0.053345545423008726,0.07234057456213289,0.0019929500284651316
oh death dave,1954.799,9.041,1959.3195,-0.5994,0.0,-0.7,-0.051658115729349106,0.06849323047328858,0.0015331378494237166
when do i go to work for uncle sam,1969.279,8.561,1973.5595,0.0,0.0,0.2,-0.047640280611526455,0.05925937944039206,0.0011264594631778795
tomorrow morning,1971.44,6.4,1974.64,0.0,0.0,0.6,-0.04733597338145211,0.05855425294361484,0.001140061509901787
oh we shouldn't have had this out here,1984.559,5.6,1987.359,0.0,0.0,-0.7,-0.04377767689431426,0.050225644100075524,0.0017794511765678923
it's all cold now,1986.64,5.919,1989.5995,0.0,-0.6,-0.7,-0.0431573766909511,0.0487552294089656,0.0019748680321452854
what are you looking for i had a bottle,1990.159,5.601,1992.9595,0.0,0.0,0.2,-0.042232042505920275,0.04654959537086693,0.002308748597501959
of champagne i must have left this,1992.559,3.201,1994.1595,0.296,0.0,0.4,-0.041903128829163666,0.04576186779844875,0.0024392510848490778
in case you're asked i'm with pan,2005.519,4.081,2007.5595,0.0,0.0,0.7,-0.03829892717470565,0.03697927388129491,0.004241409375471141
american airways as dublin,2006.799,7.281,2010.4395,0.0,0.0,0.4,-0.037543733311244894,0.03509815859804504,0.004697938544014342
yes public relations anything else,2009.6,6.079,2012.6395,0.4019,0.0,0.4,-0.03697223494800698,0.03366354928891367,0.005059780547242521
no except we met on the plane coming in,2014.08,5.92,2017.04,-0.296,0.0,0.4,-0.03584410821723605,0.030801198452058705,0.005813084051934508
from miami less detail the better,2015.679,4.321,2017.8395,0.3892,0.1666666666666666,0.6,-0.035641404753674485,0.030282305354940482,0.005953669957293947
are you sure that's him yes we'll go buy,2031.279,4.4,2033.479,0.6124,0.5,0.7,-0.031835405566097,0.020223988283209014,0.008846028590176674
him easy let him support you,2034.159,13.681,2040.9995,0.6808,0.4333333333333333,0.4,-0.03012828009373285,0.015465973280177226,0.010264748272299791
i guess i'm the girl nobody remembers,2066.0,3.76,2067.88,0.0,0.0,-0.7,-0.024848259285975626,-0.0009419175839871499,0.014724139303112824
was it sebastian,2068.48,4.359,2070.6595,0.0,0.0,0.7,-0.024386714102706736,-0.0025731716135518274,0.015080416068196198
yes we'll stick around give him another,2069.76,6.079,2072.7995,0.4019,0.0,0.2,-0.024043359451354784,-0.0038194560085286896,0.015335838768953143
my dear alyssia will you forgive me for,2120.4,3.679,2122.2395,0.5719,0.0,0.7,-0.019522198493796248,-0.029731414818013224,0.014387373322976665
being late last minute conference the,2122.24,2.4,2123.44,0.0,-0.15,-0.7,-0.01950542214647966,-0.030279387446109394,0.014148383088212653
i've got my message yes it's all right,2124.64,4.24,2126.76,0.4019,0.2857142857142857,0.5,-0.019484935594563307,-0.03177159661394648,0.013420845195876118
alex sweet of it away,2126.8,4.08,2128.84,0.4588,0.35,0.7,-0.01949176055772781,-0.032688809229454864,0.012913972865184368
i was afraid you might run on oh i'm not,2128.88,3.84,2130.8,0.0,-0.6,-0.7,-0.01951226391034364,-0.03354042400611811,0.012399386096870024
that easily put off,2130.88,4.64,2133.2000000000003,0.34,0.4333333333333333,-0.7,-0.019556211433947854,-0.03456619550212459,0.011719335681677129
i was too anxious to meet you again you,2132.72,4.16,2134.8,-0.25,-0.25,-0.7,-0.019597172433487808,-0.03523948295679964,0.011234795716071798
know i'm tired,2135.52,2.96,2137.0,-0.4404,-0.4,-0.7,-0.019668916851554797,-0.03615125628262886,0.010526982685705427
the worst thing about business is it,2136.88,3.92,2138.84,-0.6249,-0.7425130973594822,-0.7,-0.019742787877377366,-0.03690122054049995,0.009897341401765548
makes you feel old and look old,2138.48,4.0,2140.48,0.0,0.1,-0.7,-0.01981939364994117,-0.03755985893967163,0.009306699516360727
you seem to have escaped all of that,2140.8,3.12,2142.36,0.0,0.0,0.6,-0.019919820449987854,-0.03830337220946264,0.008594903935761289
four years of dumbness and,2142.48,2.879,2143.9195,-0.4404,0.0,-0.8,-0.020013447202559643,-0.03891069532025426,0.00797586617774864
disintegration,2143.92,3.919,2145.8795,0.0,0.0,-0.7,-0.020144526878699217,-0.03966170495564406,0.007160474320174085
awful alex you look younger than you did,2145.359,3.281,2146.9995,-0.4588,-0.5,-0.7,-0.020226192945426665,-0.040084648875430916,0.0066755821969845565
in washington,2147.839,2.561,2149.1195,0.0,0.0,0.4,-0.020394372368118356,-0.04087272743778805,0.005719423570249738
it's a temporary improvement entirely,2148.64,3.52,2150.4,0.4588,0.0,-0.7,-0.020504645681994976,-0.04134073713083843,0.005117274917776735
due to your presence my dear,2150.4,4.8,2152.8,0.3818,-0.125,0.8,-0.02072914520618566,-0.04220148925461484,0.003937902311504177
you always affected me like a tonic,2152.16,4.88,2154.6,0.2263,0.0,0.8,-0.02091292026817152,-0.04283283518882716,0.0030092280190632953
but perhaps now with you here in rio,2155.2,3.6,2157.0,0.0,0.0,0.7,-0.02117872978669199,-0.043655412114139064,0.0017110437945286328
unless you insist on running away from,2157.04,3.76,2158.92,0.0,0.0,-0.7,-0.021408657975830435,-0.04429746180442242,0.0006223313704936395
oh would you like another drink yes very,2160.8,5.039,2163.3195,0.6369,0.2,0.7,-0.021994323563148184,-0.04571403929531593,-0.0020444825568251557
you know him no i don't think so but he,2172.96,4.48,2175.2,-0.1531,0.0,-0.7,-0.023997783201526755,-0.04914566216514215,-0.010501250897324857
seems familiar,2176.48,2.96,2177.96,0.0,0.375,0.4,-0.024554160789451704,-0.049857608586629486,-0.012740745196128472
captain prescott intelligence man he's,2177.44,3.28,2179.08,0.4767,0.0,0.6,-0.02478996731900264,-0.05013707681675461,-0.013680210598399252
down here as part of the washington,2179.44,2.399,2180.6395,0.0,-0.1555555555555555,0.4,-0.025128034459017068,-0.05051704745015156,-0.015018211854980944
the american embassy is loaded with them,2181.839,5.121,2184.3995,0.0,0.0,-0.7,-0.025990154439916945,-0.051388800889832706,-0.01838930515329079
they're rather handsome in there i'm,2186.96,4.639,2189.2795,0.4939,0.5,-0.7,-0.02720978252496703,-0.05242501796583957,-0.023077556907653743
allergic to american agents,2188.88,4.479,2191.1195,-0.296,0.0,0.7,-0.027699647281166,-0.05278729549940596,-0.02493917689309426
their fine points don't particularly,2191.599,3.52,2193.3590000000004,0.2023,0.2916666666666667,-0.6,-0.028318339201237264,-0.05320690634955344,-0.0272757286566006
appeal to me you really bothered you,2193.359,3.681,2195.1995,-0.3804,0.2,-0.7,-0.028845431074688285,-0.05353405637564785,-0.029254860758161964
since you came down,2195.119,5.121,2197.6795,0.0,-0.1555555555555555,-0.7,-0.029582503724017578,-0.053949345843666306,-0.03200681881662836
no no not yet,2197.04,6.96,2200.52,0.2235,0.0,-0.7,-0.030464448943198004,-0.05438874224071312,-0.03527725141455354
they were troublesome in miami,2200.24,5.44,2202.96,-0.5106,0.0,-0.7,-0.031252651104154504,-0.05473552810488229,-0.03817639199596442
yes that's why i left right after the,2204.0,4.48,2206.24,0.4019,0.1428571428571428,-0.7,-0.03235372791797891,-0.05515765217301883,-0.04218289207001731
trial to get away from their snooping,2205.68,6.48,2208.92,0.0,0.0,-0.7,-0.0332861996121076,-0.055465555199981684,-0.04553157817822312
i wondered why you left your father,2208.48,3.68,2210.32,0.0,0.0,0.2,-0.03378424869619551,-0.05561332299804418,-0.04730211244395006
for he insisted he was so unselfish he,2212.64,3.76,2214.52,0.0,0.0,-0.7,-0.03531974053643868,-0.056003500346506384,-0.05267501678307713
kept worrying about me begging me to,2214.96,3.76,2216.84,-0.34,0.0,-0.7,-0.03619223684345675,-0.0561853033186237,-0.055666289586771896
i had no idea he was going to die many,2219.119,4.321,2221.2795,-0.7269,0.5,-0.7,-0.03790384183449429,-0.056467511369734526,-0.06139267153135448
things have died for all of us,2221.76,6.64,2225.0800000000004,-0.5574,0.0,-0.7,-0.03940666650901886,-0.056641775967939165,-0.0662529953423196
we mustn't let our spirit die with them,2223.44,6.639,2226.7595,-0.6617,0.0,0.7,-0.04008010268144496,-0.05669933791410021,-0.06837632913148729
perhaps i can help you to forget i'd,2228.4,3.439,2230.1195,0.2023,0.0,0.2,-0.0414416765112533,-0.05677926943132602,-0.07255910803261152
but i feel at home with you,2235.44,6.56,2238.7200000000003,0.0,0.0,0.7,-0.04498714879192004,-0.05677505851741233,-0.08268196619865481
you know my dad i knew this,2238.64,6.0,2241.64,0.0,0.0,0.4,-0.04620112114849569,-0.05670719541567713,-0.08586091955475773
was gonna happen i knew when we met the,2242.0,4.64,2244.32,0.0,0.0,0.7,-0.04731584098092207,-0.05661606036602367,-0.08863498754945995
